area,time,手机银行,精准营销,电子商务,在线理财,网联
河北,2013-03-25,72,61,193,0,59
河北,2013-03-26,82,57,166,0,57
河北,2013-03-27,80,59,177,0,0
河北,2013-03-28,80,59,159,0,0
河北,2013-03-29,78,0,154,0,57
河北,2013-03-30,76,0,155,0,0
河北,2013-03-31,85,57,133,0,0
河北,2013-04-01,82,59,139,0,0
河北,2013-04-02,74,63,150,0,0
河北,2013-04-03,87,59,139,0,0
河北,2013-04-04,83,57,95,0,57
河北,2013-04-05,74,0,110,0,0
河北,2013-04-06,57,57,137,0,0
河北,2013-04-07,74,61,142,0,57
河北,2013-04-08,78,57,188,57,0
河北,2013-04-09,83,59,172,57,0
河北,2013-04-10,64,57,155,0,57
河北,2013-04-11,89,0,182,0,57
河北,2013-04-12,66,0,116,0,0
河北,2013-04-13,80,57,106,0,0
河北,2013-04-14,70,57,144,0,0
河北,2013-04-15,76,57,161,57,0
河北,2013-04-16,80,0,166,0,0
河北,2013-04-17,68,0,168,0,0
河北,2013-04-18,59,57,161,0,0
河北,2013-04-19,80,0,163,0,0
河北,2013-04-20,72,57,146,0,0
河北,2013-04-21,63,59,157,0,0
河北,2013-04-22,76,59,177,0,0
河北,2013-04-23,74,64,223,0,0
河北,2013-04-24,68,0,197,0,0
河北,2013-04-25,72,61,179,0,0
河北,2013-04-26,72,63,163,0,0
河北,2013-04-27,72,0,152,0,0
河北,2013-04-28,72,57,155,0,0
河北,2013-04-29,74,57,114,0,0
河北,2013-04-30,72,0,114,0,0
河北,2013-05-01,85,57,106,0,0
河北,2013-05-02,80,57,144,0,0
河北,2013-05-03,83,0,158,0,57
河北,2013-05-04,72,0,121,0,0
河北,2013-05-05,72,57,120,57,0
河北,2013-05-06,76,61,146,0,0
河北,2013-05-07,66,63,158,57,0
河北,2013-05-08,78,59,157,0,0
河北,2013-05-09,87,61,150,0,57
河北,2013-05-10,64,59,168,0,0
河北,2013-05-11,63,61,140,57,0
河北,2013-05-12,63,0,118,0,0
河北,2013-05-13,76,59,179,0,57
河北,2013-05-14,76,0,161,57,0
河北,2013-05-15,64,57,166,0,0
河北,2013-05-16,70,59,166,0,0
河北,2013-05-17,72,57,168,0,57
河北,2013-05-18,72,57,152,0,0
河北,2013-05-19,66,57,142,0,0
河北,2013-05-20,64,57,157,0,0
河北,2013-05-21,74,57,169,0,0
河北,2013-05-22,68,59,158,0,0
河北,2013-05-23,87,59,150,0,0
河北,2013-05-24,64,57,148,0,0
河北,2013-05-25,74,57,129,0,0
河北,2013-05-26,68,0,155,0,0
河北,2013-05-27,87,61,170,0,0
河北,2013-05-28,76,63,184,0,0
河北,2013-05-29,61,63,161,0,0
河北,2013-05-30,76,63,361,0,0
河北,2013-05-31,80,57,157,0,0
河北,2013-06-01,70,57,133,0,61
河北,2013-06-02,72,57,127,0,0
河北,2013-06-03,76,57,172,0,0
河北,2013-06-04,63,57,152,0,0
河北,2013-06-05,64,61,163,0,0
河北,2013-06-06,66,63,170,0,57
河北,2013-06-07,80,0,173,0,0
河北,2013-06-08,78,57,152,0,0
河北,2013-06-09,68,59,166,0,0
河北,2013-06-10,74,57,155,0,0
河北,2013-06-11,68,57,148,0,0
河北,2013-06-12,83,57,155,0,57
河北,2013-06-13,70,61,166,0,0
河北,2013-06-14,74,0,187,0,0
河北,2013-06-15,68,57,170,0,0
河北,2013-06-16,66,57,170,0,0
河北,2013-06-17,72,64,182,0,0
河北,2013-06-18,66,57,190,0,0
河北,2013-06-19,66,0,222,0,0
河北,2013-06-20,68,57,211,0,0
河北,2013-06-21,70,0,211,0,0
河北,2013-06-22,70,59,209,0,0
河北,2013-06-23,76,57,389,0,0
河北,2013-06-24,72,61,554,0,0
河北,2013-06-25,72,57,537,0,0
河北,2013-06-26,72,57,561,0,0
河北,2013-06-27,74,70,357,0,0
河北,2013-06-28,66,57,223,0,0
河北,2013-06-29,74,0,212,0,57
河北,2013-06-30,72,63,216,0,0
河北,2013-07-01,414,118,504,0,0
河北,2013-07-02,410,57,482,0,0
河北,2013-07-03,370,118,478,0,0
河北,2013-07-04,376,114,491,0,57
河北,2013-07-05,302,57,465,0,0
河北,2013-07-06,354,0,432,0,0
河北,2013-07-07,322,0,428,0,0
河北,2013-07-08,322,116,387,0,0
河北,2013-07-09,350,0,433,0,0
河北,2013-07-10,347,0,496,0,0
河北,2013-07-11,381,0,434,57,0
河北,2013-07-12,321,0,449,0,0
河北,2013-07-13,313,57,400,0,0
河北,2013-07-14,288,0,408,0,0
河北,2013-07-15,389,0,393,0,0
河北,2013-07-16,377,0,427,57,0
河北,2013-07-17,369,0,423,0,0
河北,2013-07-18,287,57,469,57,57
河北,2013-07-19,427,0,484,0,0
河北,2013-07-20,323,59,488,0,0
河北,2013-07-21,357,57,449,0,57
河北,2013-07-22,324,59,503,0,59
河北,2013-07-23,323,61,503,0,57
河北,2013-07-24,345,124,570,0,114
河北,2013-07-25,333,114,710,0,0
河北,2013-07-26,344,57,861,0,0
河北,2013-07-27,365,0,773,0,0
河北,2013-07-28,299,57,488,0,0
河北,2013-07-29,335,57,403,0,0
河北,2013-07-30,337,0,502,0,57
河北,2013-07-31,381,114,584,0,0
河北,2013-08-01,482,0,908,0,0
河北,2013-08-02,409,57,1019,0,0
河北,2013-08-03,409,116,769,0,0
河北,2013-08-04,441,0,563,57,0
河北,2013-08-05,369,57,343,0,114
河北,2013-08-06,375,57,328,0,0
河北,2013-08-07,354,0,368,57,59
河北,2013-08-08,358,57,309,0,0
河北,2013-08-09,362,57,320,57,0
河北,2013-08-10,327,57,312,61,0
河北,2013-08-11,376,114,287,0,0
河北,2013-08-12,398,60,366,0,0
河北,2013-08-13,379,57,399,0,0
河北,2013-08-14,315,114,364,0,57
河北,2013-08-15,359,57,360,0,0
河北,2013-08-16,394,0,353,0,0
河北,2013-08-17,424,59,334,0,0
河北,2013-08-18,363,0,302,0,0
河北,2013-08-19,393,57,351,0,0
河北,2013-08-20,429,57,316,0,0
河北,2013-08-21,378,59,310,0,0
河北,2013-08-22,395,57,347,0,0
河北,2013-08-23,359,57,288,0,0
河北,2013-08-24,355,0,328,0,0
河北,2013-08-25,388,114,316,0,0
河北,2013-08-26,433,57,330,0,0
河北,2013-08-27,377,0,341,0,57
河北,2013-08-28,396,57,323,0,0
河北,2013-08-29,363,64,340,0,0
河北,2013-08-30,416,59,315,0,57
河北,2013-08-31,395,57,289,0,0
河北,2013-09-01,447,57,284,0,57
河北,2013-09-02,449,57,358,0,0
河北,2013-09-03,511,115,329,0,0
河北,2013-09-04,435,114,366,0,0
河北,2013-09-05,446,57,352,0,0
河北,2013-09-06,405,0,294,0,0
河北,2013-09-07,341,57,272,57,0
河北,2013-09-08,369,0,309,0,0
河北,2013-09-09,374,57,333,0,0
河北,2013-09-10,433,61,283,0,63
河北,2013-09-11,398,57,282,0,0
河北,2013-09-12,377,116,258,0,0
河北,2013-09-13,381,57,267,0,0
河北,2013-09-14,394,114,255,0,0
河北,2013-09-15,398,57,227,0,0
河北,2013-09-16,408,114,273,0,0
河北,2013-09-17,416,61,258,0,0
河北,2013-09-18,378,57,239,0,0
河北,2013-09-19,415,0,230,0,0
河北,2013-09-20,379,114,246,0,0
河北,2013-09-21,414,61,226,0,0
河北,2013-09-22,408,57,299,57,0
河北,2013-09-23,370,0,253,0,0
河北,2013-09-24,348,119,267,0,0
河北,2013-09-25,428,0,278,57,0
河北,2013-09-26,386,0,249,0,60
河北,2013-09-27,341,114,265,0,0
河北,2013-09-28,464,0,222,0,0
河北,2013-09-29,413,0,261,0,0
河北,2013-09-30,465,57,250,0,0
河北,2013-10-01,388,0,199,0,0
河北,2013-10-02,411,0,232,0,0
河北,2013-10-03,371,59,210,57,0
河北,2013-10-04,368,57,248,0,57
河北,2013-10-05,373,0,227,0,0
河北,2013-10-06,385,114,219,0,57
河北,2013-10-07,367,57,250,0,0
河北,2013-10-08,420,114,257,0,0
河北,2013-10-09,366,57,265,0,0
河北,2013-10-10,397,57,303,0,0
河北,2013-10-11,379,114,287,0,0
河北,2013-10-12,398,57,275,0,0
河北,2013-10-13,355,57,273,0,0
河北,2013-10-14,376,58,285,0,0
河北,2013-10-15,411,60,322,0,57
河北,2013-10-16,400,57,296,0,57
河北,2013-10-17,399,118,286,0,57
河北,2013-10-18,358,118,265,0,0
河北,2013-10-19,343,57,250,0,0
河北,2013-10-20,334,57,204,57,0
河北,2013-10-21,324,60,306,0,0
河北,2013-10-22,317,120,278,0,0
河北,2013-10-23,335,114,273,0,0
河北,2013-10-24,316,57,255,0,0
河北,2013-10-25,341,114,254,0,0
河北,2013-10-26,328,57,259,0,0
河北,2013-10-27,313,0,251,0,0
河北,2013-10-28,342,57,299,0,61
河北,2013-10-29,406,57,288,0,0
河北,2013-10-30,313,0,301,0,0
河北,2013-10-31,339,118,296,0,0
河北,2013-11-01,372,59,301,0,0
河北,2013-11-02,307,57,252,0,57
河北,2013-11-03,339,114,227,0,0
河北,2013-11-04,331,116,310,0,0
河北,2013-11-05,330,68,303,0,0
河北,2013-11-06,334,59,315,0,0
河北,2013-11-07,361,118,285,0,0
河北,2013-11-08,342,124,243,0,0
河北,2013-11-09,358,57,260,58,0
河北,2013-11-10,343,115,254,0,0
河北,2013-11-11,354,0,313,0,57
河北,2013-11-12,359,59,388,57,0
河北,2013-11-13,325,57,346,0,0
河北,2013-11-14,329,57,341,0,0
河北,2013-11-15,316,118,287,0,0
河北,2013-11-16,284,127,278,0,0
河北,2013-11-17,316,57,246,0,0
河北,2013-11-18,292,63,278,0,0
河北,2013-11-19,305,57,301,0,57
河北,2013-11-20,317,114,320,0,0
河北,2013-11-21,338,120,296,0,0
河北,2013-11-22,382,57,293,0,0
河北,2013-11-23,318,57,253,0,0
河北,2013-11-24,325,117,252,0,0
河北,2013-11-25,331,58,267,0,0
河北,2013-11-26,344,114,313,0,0
河北,2013-11-27,379,121,278,0,0
河北,2013-11-28,385,116,279,0,0
河北,2013-11-29,311,64,312,0,0
河北,2013-11-30,372,61,286,57,0
河北,2013-12-01,368,0,263,57,0
河北,2013-12-02,401,58,295,0,0
河北,2013-12-03,399,57,298,0,0
河北,2013-12-04,400,0,379,0,0
河北,2013-12-05,339,0,276,0,0
河北,2013-12-06,348,61,246,0,0
河北,2013-12-07,364,58,272,0,57
河北,2013-12-08,365,59,303,0,0
河北,2013-12-09,326,61,303,0,57
河北,2013-12-10,353,57,305,0,0
河北,2013-12-11,371,63,313,0,0
河北,2013-12-12,376,119,271,0,0
河北,2013-12-13,365,0,280,0,0
河北,2013-12-14,326,0,299,0,0
河北,2013-12-15,320,114,291,0,0
河北,2013-12-16,322,60,325,0,0
河北,2013-12-17,384,0,308,0,0
河北,2013-12-18,333,57,326,0,0
河北,2013-12-19,323,122,302,0,0
河北,2013-12-20,366,116,322,0,57
河北,2013-12-21,329,57,271,0,0
河北,2013-12-22,371,118,265,0,0
河北,2013-12-23,376,57,294,0,0
河北,2013-12-24,320,0,300,0,0
河北,2013-12-25,331,119,341,0,0
河北,2013-12-26,335,0,328,0,0
河北,2013-12-27,342,0,295,0,0
河北,2013-12-28,344,0,256,0,0
河北,2013-12-29,342,57,271,57,0
河北,2013-12-30,323,133,288,0,0
河北,2013-12-31,371,61,264,0,0
河北,2014-01-01,414,0,246,57,0
河北,2014-01-02,417,65,290,57,0
河北,2014-01-03,395,120,290,0,0
河北,2014-01-04,376,114,269,0,0
河北,2014-01-05,387,57,250,0,57
河北,2014-01-06,356,120,246,0,0
河北,2014-01-07,410,57,288,0,0
河北,2014-01-08,332,57,283,0,0
河北,2014-01-09,383,0,269,0,0
河北,2014-01-10,402,57,287,0,57
河北,2014-01-11,351,59,219,0,0
河北,2014-01-12,334,57,246,0,0
河北,2014-01-13,394,57,257,0,0
河北,2014-01-14,361,57,292,0,57
河北,2014-01-15,374,0,240,57,0
河北,2014-01-16,361,60,252,0,0
河北,2014-01-17,390,0,231,0,61
河北,2014-01-18,360,114,256,0,0
河北,2014-01-19,358,58,187,0,0
河北,2014-01-20,363,0,235,0,57
河北,2014-01-21,367,0,220,0,0
河北,2014-01-22,357,0,241,57,0
河北,2014-01-23,377,0,230,0,57
河北,2014-01-24,372,114,201,0,57
河北,2014-01-25,422,59,174,0,0
河北,2014-01-26,386,117,200,0,0
河北,2014-01-27,362,0,204,0,0
河北,2014-01-28,381,0,167,0,0
河北,2014-01-29,401,0,190,0,0
河北,2014-01-30,355,0,155,0,0
河北,2014-01-31,380,0,213,0,0
河北,2014-02-01,331,0,186,0,0
河北,2014-02-02,302,57,238,59,0
河北,2014-02-03,348,0,229,0,0
河北,2014-02-04,308,0,227,0,0
河北,2014-02-05,329,0,262,57,0
河北,2014-02-06,324,0,264,0,0
河北,2014-02-07,350,57,290,0,0
河北,2014-02-08,362,59,329,57,0
河北,2014-02-09,360,59,279,0,0
河北,2014-02-10,372,116,299,0,0
河北,2014-02-11,373,57,291,0,0
河北,2014-02-12,378,57,287,0,0
河北,2014-02-13,377,118,329,0,0
河北,2014-02-14,389,57,280,0,0
河北,2014-02-15,361,0,283,0,0
河北,2014-02-16,343,0,302,0,0
河北,2014-02-17,385,59,323,57,0
河北,2014-02-18,392,59,315,0,0
河北,2014-02-19,358,58,367,0,0
河北,2014-02-20,381,63,403,0,0
河北,2014-02-21,374,59,390,0,0
河北,2014-02-22,359,0,317,0,0
河北,2014-02-23,385,0,319,0,0
河北,2014-02-24,376,57,356,0,57
河北,2014-02-25,426,0,382,0,0
河北,2014-02-26,397,57,316,59,0
河北,2014-02-27,352,0,325,0,0
河北,2014-02-28,1037,59,337,0,0
河北,2014-03-01,445,0,333,0,0
河北,2014-03-02,463,57,283,0,0
河北,2014-03-03,472,57,335,0,0
河北,2014-03-04,417,0,425,0,0
河北,2014-03-05,391,57,358,57,0
河北,2014-03-06,431,57,362,0,0
河北,2014-03-07,437,114,371,0,0
河北,2014-03-08,433,0,324,0,57
河北,2014-03-09,410,57,309,0,63
河北,2014-03-10,410,57,364,0,0
河北,2014-03-11,440,0,346,0,0
河北,2014-03-12,447,59,367,57,0
河北,2014-03-13,394,114,347,0,0
河北,2014-03-14,377,0,325,0,57
河北,2014-03-15,380,57,290,57,0
河北,2014-03-16,353,0,305,0,0
河北,2014-03-17,415,59,329,0,0
河北,2014-03-18,427,57,309,57,0
河北,2014-03-19,347,57,310,0,57
河北,2014-03-20,372,58,334,0,57
河北,2014-03-21,411,59,292,0,0
河北,2014-03-22,384,59,268,0,0
河北,2014-03-23,363,0,299,0,0
河北,2014-03-24,372,59,327,0,0
河北,2014-03-25,367,57,301,0,57
河北,2014-03-26,434,57,331,0,0
河北,2014-03-27,363,57,320,0,57
河北,2014-03-28,362,57,284,57,0
河北,2014-03-29,340,57,336,0,0
河北,2014-03-30,352,57,273,0,0
河北,2014-03-31,340,59,306,0,0
河北,2014-04-01,404,0,326,0,0
河北,2014-04-02,405,57,317,57,0
河北,2014-04-03,370,57,334,0,57
河北,2014-04-04,358,0,324,0,0
河北,2014-04-05,356,114,257,0,0
河北,2014-04-06,326,0,291,0,0
河北,2014-04-07,308,0,281,0,0
河北,2014-04-08,339,61,343,0,0
河北,2014-04-09,370,115,365,0,0
河北,2014-04-10,359,61,460,0,0
河北,2014-04-11,353,114,437,0,0
河北,2014-04-12,298,64,393,0,0
河北,2014-04-13,337,0,375,0,0
河北,2014-04-14,347,59,391,0,0
河北,2014-04-15,385,57,387,0,0
河北,2014-04-16,383,59,347,0,0
河北,2014-04-17,324,0,343,0,0
河北,2014-04-18,339,57,323,57,0
河北,2014-04-19,316,59,285,0,0
河北,2014-04-20,344,57,281,0,0
河北,2014-04-21,309,64,301,57,0
河北,2014-04-22,341,61,346,0,0
河北,2014-04-23,367,59,321,0,0
河北,2014-04-24,324,64,296,0,0
河北,2014-04-25,355,57,335,0,0
河北,2014-04-26,339,121,329,0,0
河北,2014-04-27,326,57,291,0,0
河北,2014-04-28,303,0,322,0,0
河北,2014-04-29,343,0,336,0,0
河北,2014-04-30,336,57,300,0,0
河北,2014-05-01,356,59,259,57,57
河北,2014-05-02,321,59,271,61,0
河北,2014-05-03,393,59,286,0,0
河北,2014-05-04,379,116,337,59,0
河北,2014-05-05,301,61,301,0,0
河北,2014-05-06,347,59,361,0,0
河北,2014-05-07,377,57,317,0,0
河北,2014-05-08,337,0,325,0,0
河北,2014-05-09,370,0,335,0,0
河北,2014-05-10,338,114,313,0,0
河北,2014-05-11,358,0,328,0,0
河北,2014-05-12,297,114,306,0,57
河北,2014-05-13,337,119,356,0,0
河北,2014-05-14,325,57,353,0,0
河北,2014-05-15,317,114,358,0,57
河北,2014-05-16,343,120,300,0,59
河北,2014-05-17,311,61,290,0,0
河北,2014-05-18,312,57,331,0,58
河北,2014-05-19,306,59,316,0,0
河北,2014-05-20,328,57,310,0,59
河北,2014-05-21,308,63,303,0,0
河北,2014-05-22,334,61,337,0,0
河北,2014-05-23,327,114,289,0,0
河北,2014-05-24,345,61,332,0,57
河北,2014-05-25,306,57,279,0,0
河北,2014-05-26,345,121,331,0,0
河北,2014-05-27,290,61,301,0,0
河北,2014-05-28,332,57,329,0,115
河北,2014-05-29,318,123,299,0,0
河北,2014-05-30,299,57,242,0,0
河北,2014-05-31,304,57,179,0,0
河北,2014-06-01,331,57,219,0,0
河北,2014-06-02,329,57,251,0,0
河北,2014-06-03,369,57,377,0,57
河北,2014-06-04,385,0,341,0,0
河北,2014-06-05,368,122,328,0,57
河北,2014-06-06,353,0,305,57,0
河北,2014-06-07,315,57,298,0,0
河北,2014-06-08,299,59,293,0,0
河北,2014-06-09,383,59,332,0,114
河北,2014-06-10,320,57,433,0,0
河北,2014-06-11,347,0,394,0,0
河北,2014-06-12,336,61,331,0,0
河北,2014-06-13,328,57,363,0,0
河北,2014-06-14,321,0,337,0,0
河北,2014-06-15,320,0,326,0,0
河北,2014-06-16,352,57,378,0,0
河北,2014-06-17,370,61,400,0,0
河北,2014-06-18,384,0,401,57,57
河北,2014-06-19,328,126,399,0,57
河北,2014-06-20,385,115,729,0,0
河北,2014-06-21,336,61,409,0,0
河北,2014-06-22,298,57,458,0,0
河北,2014-06-23,346,0,985,0,0
河北,2014-06-24,328,57,1291,0,0
河北,2014-06-25,340,66,1336,0,0
河北,2014-06-26,300,114,1086,0,57
河北,2014-06-27,343,57,724,0,0
河北,2014-06-28,279,57,557,0,0
河北,2014-06-29,297,61,490,0,0
河北,2014-06-30,367,59,473,0,58
河北,2014-07-01,381,0,484,0,0
河北,2014-07-02,326,0,465,0,0
河北,2014-07-03,311,116,458,0,0
河北,2014-07-04,330,0,450,0,0
河北,2014-07-05,279,0,424,0,57
河北,2014-07-06,312,0,401,0,57
河北,2014-07-07,299,59,432,0,0
河北,2014-07-08,282,0,408,0,0
河北,2014-07-09,296,59,404,0,0
河北,2014-07-10,324,0,422,0,0
河北,2014-07-11,273,0,362,0,57
河北,2014-07-12,300,0,375,0,57
河北,2014-07-13,271,57,405,0,0
河北,2014-07-14,274,57,396,0,0
河北,2014-07-15,309,0,404,0,0
河北,2014-07-16,291,59,368,0,0
河北,2014-07-17,299,114,401,57,0
河北,2014-07-18,303,59,413,0,0
河北,2014-07-19,296,0,444,0,0
河北,2014-07-20,259,0,499,0,0
河北,2014-07-21,340,57,516,0,0
河北,2014-07-22,319,59,458,0,0
河北,2014-07-23,306,119,471,0,0
河北,2014-07-24,316,59,485,0,0
河北,2014-07-25,290,61,537,0,0
河北,2014-07-26,320,57,703,0,0
河北,2014-07-27,309,57,828,0,57
河北,2014-07-28,334,63,933,0,0
河北,2014-07-29,314,61,746,0,0
河北,2014-07-30,313,61,478,0,0
河北,2014-07-31,379,61,446,0,57
河北,2014-08-01,413,57,596,57,59
河北,2014-08-02,379,0,619,0,0
河北,2014-08-03,397,0,669,0,0
河北,2014-08-04,405,0,1023,0,57
河北,2014-08-05,384,57,1188,57,0
河北,2014-08-06,355,57,888,0,0
河北,2014-08-07,382,0,741,0,0
河北,2014-08-08,333,57,471,0,0
河北,2014-08-09,323,0,364,0,0
河北,2014-08-10,348,0,384,0,57
河北,2014-08-11,392,118,435,0,0
河北,2014-08-12,361,59,373,0,57
河北,2014-08-13,350,123,404,0,57
河北,2014-08-14,342,115,407,0,0
河北,2014-08-15,406,59,394,0,0
河北,2014-08-16,377,0,481,57,0
河北,2014-08-17,343,57,431,0,0
河北,2014-08-18,377,0,490,0,0
河北,2014-08-19,367,59,383,0,0
河北,2014-08-20,412,59,378,0,57
河北,2014-08-21,355,61,398,0,0
河北,2014-08-22,394,57,475,0,0
河北,2014-08-23,369,114,364,0,57
河北,2014-08-24,376,120,357,0,0
河北,2014-08-25,380,117,387,0,57
河北,2014-08-26,410,0,373,0,57
河北,2014-08-27,382,61,380,0,0
河北,2014-08-28,369,117,384,0,0
河北,2014-08-29,402,0,415,0,0
河北,2014-08-30,374,114,391,0,0
河北,2014-08-31,408,59,393,0,0
河北,2014-09-01,447,115,407,0,57
河北,2014-09-02,462,61,403,0,0
河北,2014-09-03,434,61,405,0,0
河北,2014-09-04,415,114,475,0,57
河北,2014-09-05,441,0,408,0,0
河北,2014-09-06,416,0,307,0,57
河北,2014-09-07,388,0,286,0,0
河北,2014-09-08,408,57,298,0,0
河北,2014-09-09,429,57,372,0,114
河北,2014-09-10,414,59,382,0,0
河北,2014-09-11,450,114,356,0,0
河北,2014-09-12,408,61,311,0,0
河北,2014-09-13,388,114,335,0,0
河北,2014-09-14,371,118,335,0,57
河北,2014-09-15,400,120,432,0,0
河北,2014-09-16,393,0,442,0,0
河北,2014-09-17,444,114,407,0,0
河北,2014-09-18,400,59,390,0,57
河北,2014-09-19,433,116,350,0,0
河北,2014-09-20,424,116,379,57,57
河北,2014-09-21,414,116,360,0,0
河北,2014-09-22,397,118,431,0,0
河北,2014-09-23,441,57,417,0,57
河北,2014-09-24,445,59,398,0,0
河北,2014-09-25,419,61,362,0,57
河北,2014-09-26,401,118,365,0,57
河北,2014-09-27,360,118,322,0,0
河北,2014-09-28,441,114,372,0,57
河北,2014-09-29,388,70,338,0,57
河北,2014-09-30,434,65,289,0,0
河北,2014-10-01,405,65,260,0,0
河北,2014-10-02,437,57,302,0,57
河北,2014-10-03,446,57,308,0,57
河北,2014-10-04,412,0,293,0,0
河北,2014-10-05,405,59,262,0,0
河北,2014-10-06,376,0,313,0,61
河北,2014-10-07,409,57,332,0,0
河北,2014-10-08,456,114,383,0,59
河北,2014-10-09,462,0,403,0,0
河北,2014-10-10,403,59,366,0,0
河北,2014-10-11,428,63,340,0,57
河北,2014-10-12,408,0,329,0,114
河北,2014-10-13,398,57,325,0,0
河北,2014-10-14,403,0,366,57,57
河北,2014-10-15,422,57,367,0,0
河北,2014-10-16,461,59,355,0,0
河北,2014-10-17,412,57,334,0,0
河北,2014-10-18,404,0,301,0,0
河北,2014-10-19,449,57,324,0,0
河北,2014-10-20,406,57,437,0,0
河北,2014-10-21,427,61,311,0,0
河北,2014-10-22,406,57,363,0,0
河北,2014-10-23,409,0,414,0,0
河北,2014-10-24,349,0,307,0,0
河北,2014-10-25,423,59,316,0,0
河北,2014-10-26,356,0,285,0,57
河北,2014-10-27,424,114,324,57,57
河北,2014-10-28,401,57,343,0,0
河北,2014-10-29,461,59,372,0,57
河北,2014-10-30,429,57,357,0,0
河北,2014-10-31,423,57,336,0,0
河北,2014-11-01,444,0,309,0,0
河北,2014-11-02,455,63,281,0,0
河北,2014-11-03,415,0,370,0,0
河北,2014-11-04,381,57,369,0,0
河北,2014-11-05,442,0,351,0,0
河北,2014-11-06,442,119,347,57,57
河北,2014-11-07,463,57,352,0,0
河北,2014-11-08,390,57,336,0,0
河北,2014-11-09,372,0,264,0,57
河北,2014-11-10,491,68,376,0,57
河北,2014-11-11,497,57,384,57,60
河北,2014-11-12,411,59,431,0,57
河北,2014-11-13,464,116,400,0,0
河北,2014-11-14,439,57,340,0,0
河北,2014-11-15,470,114,349,0,0
河北,2014-11-16,404,0,354,0,0
河北,2014-11-17,417,57,380,0,0
河北,2014-11-18,412,118,352,57,0
河北,2014-11-19,440,59,428,0,59
河北,2014-11-20,389,120,436,0,0
河北,2014-11-21,424,57,411,0,0
河北,2014-11-22,420,60,345,0,0
河北,2014-11-23,360,57,381,0,0
河北,2014-11-24,372,59,431,0,0
河北,2014-11-25,418,133,354,0,0
河北,2014-11-26,427,120,429,0,0
河北,2014-11-27,391,116,362,0,0
河北,2014-11-28,434,0,321,0,0
河北,2014-11-29,357,57,311,0,0
河北,2014-11-30,342,57,478,0,0
河北,2014-12-01,434,0,401,0,0
河北,2014-12-02,399,120,385,0,0
河北,2014-12-03,429,0,396,0,0
河北,2014-12-04,433,57,347,0,0
河北,2014-12-05,424,0,319,0,0
河北,2014-12-06,375,0,340,0,0
河北,2014-12-07,372,57,337,0,57
河北,2014-12-08,421,117,364,57,0
河北,2014-12-09,439,61,385,59,0
河北,2014-12-10,454,57,345,0,0
河北,2014-12-11,418,57,377,0,0
河北,2014-12-12,444,114,359,0,0
河北,2014-12-13,371,61,328,0,0
河北,2014-12-14,475,120,403,0,57
河北,2014-12-15,379,114,347,57,0
河北,2014-12-16,451,0,378,0,0
河北,2014-12-17,410,0,376,0,59
河北,2014-12-18,496,57,388,0,0
河北,2014-12-19,415,59,340,0,0
河北,2014-12-20,414,116,359,0,0
河北,2014-12-21,400,59,386,0,0
河北,2014-12-22,466,57,331,0,0
河北,2014-12-23,414,57,358,0,0
河北,2014-12-24,401,117,370,0,57
河北,2014-12-25,417,0,385,0,0
河北,2014-12-26,410,57,365,0,0
河北,2014-12-27,435,57,341,0,0
河北,2014-12-28,360,114,289,57,0
河北,2014-12-29,393,0,359,0,57
河北,2014-12-30,417,114,394,0,0
河北,2014-12-31,393,57,350,0,57
河北,2015-01-01,451,57,292,57,0
河北,2015-01-02,425,57,373,0,57
河北,2015-01-03,418,0,312,0,0
河北,2015-01-04,427,57,379,0,0
河北,2015-01-05,406,127,436,0,0
河北,2015-01-06,427,117,392,0,0
河北,2015-01-07,379,114,439,0,0
河北,2015-01-08,392,57,354,0,0
河北,2015-01-09,450,59,382,0,0
河北,2015-01-10,400,0,345,0,0
河北,2015-01-11,387,114,359,0,0
河北,2015-01-12,386,121,382,0,0
河北,2015-01-13,399,117,382,0,0
河北,2015-01-14,399,117,350,0,59
河北,2015-01-15,418,120,327,0,0
河北,2015-01-16,407,114,302,0,0
河北,2015-01-17,393,114,307,57,0
河北,2015-01-18,323,57,305,0,0
河北,2015-01-19,355,125,326,0,0
河北,2015-01-20,392,0,343,0,0
河北,2015-01-21,395,117,347,0,0
河北,2015-01-22,406,122,369,0,0
河北,2015-01-23,443,114,321,0,0
河北,2015-01-24,383,57,331,0,0
河北,2015-01-25,401,57,299,0,0
河北,2015-01-26,420,57,310,0,0
河北,2015-01-27,376,118,346,0,0
河北,2015-01-28,388,59,278,0,0
河北,2015-01-29,400,59,304,0,0
河北,2015-01-30,412,57,303,0,0
河北,2015-01-31,410,57,287,0,0
河北,2015-02-01,372,59,387,0,0
河北,2015-02-02,400,57,329,0,0
河北,2015-02-03,486,57,306,0,0
河北,2015-02-04,426,0,287,0,0
河北,2015-02-05,414,57,292,0,0
河北,2015-02-06,394,57,303,0,0
河北,2015-02-07,408,0,289,0,0
河北,2015-02-08,420,0,259,0,0
河北,2015-02-09,409,59,242,0,0
河北,2015-02-10,440,57,278,0,0
河北,2015-02-11,435,0,233,0,0
河北,2015-02-12,382,0,270,60,57
河北,2015-02-13,421,0,218,0,0
河北,2015-02-14,391,57,192,0,0
河北,2015-02-15,461,57,250,0,0
河北,2015-02-16,444,0,233,0,57
河北,2015-02-17,425,0,233,0,57
河北,2015-02-18,328,0,192,0,0
河北,2015-02-19,272,0,227,0,0
河北,2015-02-20,267,114,235,0,0
