area,time,大数据,人工智能,区块链,第三方支付,在线支付
河北,2020-11-08,254,354,356,69,58
河北,2020-11-09,297,386,406,132,0
河北,2020-11-10,310,416,397,124,57
河北,2020-11-11,308,359,375,139,0
河北,2020-11-12,293,397,409,125,0
河北,2020-11-13,330,396,430,127,57
河北,2020-11-14,278,333,331,122,0
河北,2020-11-15,273,372,356,129,0
河北,2020-11-16,338,396,373,130,0
河北,2020-11-17,342,398,400,133,0
河北,2020-11-18,310,372,460,123,0
河北,2020-11-19,303,368,352,130,0
河北,2020-11-20,294,363,370,65,0
河北,2020-11-21,299,430,335,124,0
河北,2020-11-22,294,385,343,126,0
河北,2020-11-23,317,420,446,139,0
河北,2020-11-24,316,424,389,122,57
河北,2020-11-25,321,420,417,148,0
河北,2020-11-26,313,453,410,141,0
河北,2020-11-27,292,418,428,137,0
河北,2020-11-28,295,391,404,73,0
河北,2020-11-29,287,382,417,125,0
河北,2020-11-30,361,406,435,147,0
河北,2020-12-01,320,368,371,143,0
河北,2020-12-02,295,382,375,137,0
河北,2020-12-03,343,389,366,133,0
河北,2020-12-04,299,338,375,130,0
河北,2020-12-05,287,375,315,130,0
河北,2020-12-06,273,343,356,76,57
河北,2020-12-07,295,374,372,136,57
河北,2020-12-08,329,384,470,127,0
河北,2020-12-09,329,427,365,144,57
河北,2020-12-10,293,372,420,140,114
河北,2020-12-11,284,435,373,144,0
河北,2020-12-12,262,390,330,133,114
河北,2020-12-13,292,383,333,123,0
河北,2020-12-14,325,439,455,138,0
河北,2020-12-15,315,436,387,127,0
河北,2020-12-16,339,451,348,127,57
河北,2020-12-17,328,486,368,146,0
河北,2020-12-18,281,474,417,135,58
河北,2020-12-19,269,531,453,119,57
河北,2020-12-20,304,488,408,119,57
河北,2020-12-21,328,348,461,124,0
河北,2020-12-22,358,334,362,128,0
河北,2020-12-23,311,342,410,135,58
河北,2020-12-24,320,329,333,141,60
河北,2020-12-25,284,405,351,127,65
河北,2020-12-26,272,329,320,138,0
河北,2020-12-27,245,326,371,126,0
河北,2020-12-28,309,356,397,123,57
河北,2020-12-29,312,329,362,123,0
河北,2020-12-30,291,314,348,125,0
河北,2020-12-31,273,264,336,124,0
