area,time,网上银行,电子银行,网银,众筹,P2P
河北,2020-10-20,161,124,154,148,280
河北,2020-10-21,183,71,140,144,270
河北,2020-10-22,164,60,133,183,275
河北,2020-10-23,180,63,137,137,319
河北,2020-10-24,176,114,145,153,300
河北,2020-10-25,182,61,74,139,320
河北,2020-10-26,171,116,141,153,340
河北,2020-10-27,166,61,143,152,417
河北,2020-10-28,159,66,89,145,332
河北,2020-10-29,148,114,143,144,280
河北,2020-10-30,163,61,150,134,284
河北,2020-10-31,165,57,144,144,279
河北,2020-11-01,182,60,139,136,273
河北,2020-11-02,178,63,137,158,323
河北,2020-11-03,156,117,137,152,598
河北,2020-11-04,173,118,152,142,693
河北,2020-11-05,167,61,144,173,468
河北,2020-11-06,110,58,74,133,472
河北,2020-11-07,167,60,83,140,412
河北,2020-11-08,96,57,86,133,357
河北,2020-11-09,115,71,83,156,398
河北,2020-11-10,202,126,139,152,316
河北,2020-11-11,165,121,142,140,338
河北,2020-11-12,166,120,155,164,300
河北,2020-11-13,165,63,135,152,309
河北,2020-11-14,165,61,153,139,289
河北,2020-11-15,177,60,74,159,288
河北,2020-11-16,213,120,150,155,326
河北,2020-11-17,185,60,148,148,337
河北,2020-11-18,193,70,150,151,312
河北,2020-11-19,184,125,141,136,365
河北,2020-11-20,181,124,130,146,291
河北,2020-11-21,162,61,126,156,315
河北,2020-11-22,175,57,130,152,278
河北,2020-11-23,178,126,131,150,326
河北,2020-11-24,165,123,133,153,372
河北,2020-11-25,132,70,148,159,312
河北,2020-11-26,168,120,139,150,294
河北,2020-11-27,171,60,139,145,505
河北,2020-11-28,165,123,82,137,647
河北,2020-11-29,100,57,79,146,381
河北,2020-11-30,188,122,141,138,1549
河北,2020-12-01,180,122,144,157,762
河北,2020-12-02,178,119,135,155,470
河北,2020-12-03,197,70,138,148,425
河北,2020-12-04,176,67,137,138,394
河北,2020-12-05,159,117,83,144,356
河北,2020-12-06,165,69,128,137,373
河北,2020-12-07,178,58,150,145,424
河北,2020-12-08,176,61,156,154,367
河北,2020-12-09,182,118,167,144,369
河北,2020-12-10,200,120,151,164,362
河北,2020-12-11,191,124,143,145,344
河北,2020-12-12,182,122,149,160,295
河北,2020-12-13,176,66,133,137,340
河北,2020-12-14,175,118,143,134,356
河北,2020-12-15,180,63,159,128,306
河北,2020-12-16,193,122,164,141,342
河北,2020-12-17,221,58,166,145,326
河北,2020-12-18,169,66,102,148,316
河北,2020-12-19,173,63,113,84,331
河北,2020-12-20,104,58,156,150,277
河北,2020-12-21,185,61,142,134,296
河北,2020-12-22,183,116,146,147,320
河北,2020-12-23,193,118,153,166,267
河北,2020-12-24,183,61,146,87,307
河北,2020-12-25,195,114,152,139,295
河北,2020-12-26,164,58,131,146,294
河北,2020-12-27,166,67,131,148,274
河北,2020-12-28,167,123,127,142,304
河北,2020-12-29,189,121,148,141,270
河北,2020-12-30,195,117,145,128,294
河北,2020-12-31,194,58,150,135,265
