area,time,互联网保险,众筹,P2P,网贷
河北,2013-02-15,0,0,312,59
河北,2013-02-16,0,0,366,63
河北,2013-02-17,0,0,326,59
河北,2013-02-18,0,0,354,61
河北,2013-02-19,0,0,321,59
河北,2013-02-20,0,0,381,59
河北,2013-02-21,0,0,343,57
河北,2013-02-22,0,0,378,57
河北,2013-02-23,0,0,357,0
河北,2013-02-24,0,0,332,57
河北,2013-02-25,0,0,346,59
河北,2013-02-26,0,0,341,59
河北,2013-02-27,0,0,327,59
河北,2013-02-28,0,0,323,0
河北,2013-03-01,0,0,321,59
河北,2013-03-02,0,0,344,70
河北,2013-03-03,0,0,291,70
河北,2013-03-04,0,0,271,59
河北,2013-03-05,0,0,309,59
河北,2013-03-06,0,0,332,61
河北,2013-03-07,0,0,301,59
河北,2013-03-08,0,0,347,64
河北,2013-03-09,0,0,416,57
河北,2013-03-10,0,0,321,57
河北,2013-03-11,0,0,327,59
河北,2013-03-12,0,0,304,0
河北,2013-03-13,0,0,307,63
河北,2013-03-14,0,0,279,63
河北,2013-03-15,0,0,347,61
河北,2013-03-16,0,0,372,61
河北,2013-03-17,0,0,312,63
河北,2013-03-18,0,0,295,61
河北,2013-03-19,0,0,302,59
河北,2013-03-20,0,0,265,57
河北,2013-03-21,0,0,281,57
河北,2013-03-22,0,0,296,57
河北,2013-03-23,0,0,357,0
河北,2013-03-24,0,0,346,61
河北,2013-03-25,0,0,274,61
河北,2013-03-26,0,0,274,61
河北,2013-03-27,0,0,259,61
河北,2013-03-28,0,0,310,63
河北,2013-03-29,0,0,350,205
河北,2013-03-30,0,0,354,242
河北,2013-03-31,0,0,319,175
河北,2013-04-01,0,0,253,139
河北,2013-04-02,0,0,270,104
河北,2013-04-03,0,0,343,110
河北,2013-04-04,0,0,406,76
河北,2013-04-05,0,0,395,80
河北,2013-04-06,0,0,278,61
河北,2013-04-07,0,0,299,74
河北,2013-04-08,0,0,239,76
河北,2013-04-09,0,0,304,70
河北,2013-04-10,0,0,256,63
河北,2013-04-11,0,0,264,63
河北,2013-04-12,0,0,237,64
河北,2013-04-13,0,0,274,66
河北,2013-04-14,0,0,299,63
河北,2013-04-15,0,0,270,74
河北,2013-04-16,0,0,251,57
河北,2013-04-17,0,0,278,70
河北,2013-04-18,0,0,268,89
河北,2013-04-19,0,0,318,80
河北,2013-04-20,0,0,301,57
河北,2013-04-21,0,0,298,61
河北,2013-04-22,0,0,281,68
河北,2013-04-23,0,0,291,66
河北,2013-04-24,0,0,279,57
河北,2013-04-25,0,0,264,61
河北,2013-04-26,0,0,309,59
河北,2013-04-27,0,0,307,59
河北,2013-04-28,0,0,347,63
河北,2013-04-29,0,0,378,59
河北,2013-04-30,0,0,347,0
河北,2013-05-01,0,0,316,57
河北,2013-05-02,0,0,301,61
河北,2013-05-03,0,0,307,59
河北,2013-05-04,0,0,336,63
河北,2013-05-05,0,0,302,57
河北,2013-05-06,0,0,265,64
河北,2013-05-07,0,0,278,66
河北,2013-05-08,0,0,288,61
河北,2013-05-09,0,0,284,66
河北,2013-05-10,0,0,264,63
河北,2013-05-11,0,0,276,68
河北,2013-05-12,0,0,287,64
河北,2013-05-13,0,0,268,68
河北,2013-05-14,0,0,268,63
河北,2013-05-15,0,0,296,68
河北,2013-05-16,0,0,242,61
河北,2013-05-17,0,0,284,66
河北,2013-05-18,0,0,298,64
河北,2013-05-19,0,0,299,70
河北,2013-05-20,0,0,304,64
河北,2013-05-21,0,0,274,68
河北,2013-05-22,0,0,243,72
河北,2013-05-23,0,0,285,61
河北,2013-05-24,0,0,309,59
河北,2013-05-25,0,0,299,59
河北,2013-05-26,0,0,313,61
河北,2013-05-27,0,0,310,63
河北,2013-05-28,0,0,281,64
河北,2013-05-29,0,0,293,0
河北,2013-05-30,0,0,291,72
河北,2013-05-31,0,0,282,63
河北,2013-06-01,0,0,302,68
河北,2013-06-02,0,0,315,57
河北,2013-06-03,0,0,264,66
河北,2013-06-04,0,0,324,59
河北,2013-06-05,0,0,312,68
河北,2013-06-06,0,0,408,61
河北,2013-06-07,0,0,305,74
河北,2013-06-08,0,0,301,59
河北,2013-06-09,0,0,363,63
河北,2013-06-10,0,0,355,0
河北,2013-06-11,0,0,307,63
河北,2013-06-12,0,0,265,63
河北,2013-06-13,0,0,278,63
河北,2013-06-14,0,0,285,63
河北,2013-06-15,0,0,330,66
河北,2013-06-16,0,0,296,61
河北,2013-06-17,0,0,284,57
河北,2013-06-18,0,0,267,63
河北,2013-06-19,0,0,358,63
河北,2013-06-20,0,0,385,93
河北,2013-06-21,0,0,372,61
河北,2013-06-22,0,0,383,68
河北,2013-06-23,0,0,330,61
河北,2013-06-24,0,0,321,64
河北,2013-06-25,0,0,319,68
河北,2013-06-26,0,0,276,89
河北,2013-06-27,0,0,287,159
河北,2013-06-28,0,0,287,91
河北,2013-06-29,0,0,336,68
河北,2013-06-30,0,0,293,68
河北,2013-07-01,0,0,458,139
河北,2013-07-02,0,0,412,143
河北,2013-07-03,0,0,458,130
河北,2013-07-04,0,0,443,123
河北,2013-07-05,0,0,417,124
河北,2013-07-06,0,61,430,127
河北,2013-07-07,0,57,421,123
河北,2013-07-08,0,0,471,124
河北,2013-07-09,0,57,491,119
河北,2013-07-10,0,0,582,118
河北,2013-07-11,0,57,618,120
河北,2013-07-12,0,0,526,115
河北,2013-07-13,0,0,516,116
河北,2013-07-14,0,0,512,124
河北,2013-07-15,0,57,498,144
河北,2013-07-16,0,0,553,122
河北,2013-07-17,0,57,481,124
河北,2013-07-18,0,0,497,130
河北,2013-07-19,0,57,532,120
河北,2013-07-20,0,0,511,60
河北,2013-07-21,0,57,473,121
河北,2013-07-22,0,61,452,127
河北,2013-07-23,0,60,455,135
河北,2013-07-24,0,57,533,120
河北,2013-07-25,0,57,574,122
河北,2013-07-26,0,0,532,120
河北,2013-07-27,0,0,517,69
河北,2013-07-28,0,58,422,125
河北,2013-07-29,0,57,536,123
河北,2013-07-30,57,0,579,155
河北,2013-07-31,0,0,501,132
河北,2013-08-01,0,0,456,115
河北,2013-08-02,0,58,484,122
河北,2013-08-03,0,0,505,134
河北,2013-08-04,58,0,512,128
河北,2013-08-05,0,0,442,127
河北,2013-08-06,0,57,475,127
河北,2013-08-07,0,0,492,59
河北,2013-08-08,0,57,489,121
河北,2013-08-09,0,0,519,64
河北,2013-08-10,0,57,462,64
河北,2013-08-11,0,57,434,140
河北,2013-08-12,0,0,496,142
河北,2013-08-13,0,0,495,121
河北,2013-08-14,0,57,484,124
河北,2013-08-15,0,58,570,133
河北,2013-08-16,0,63,507,137
河北,2013-08-17,0,57,508,120
河北,2013-08-18,0,57,454,123
河北,2013-08-19,0,61,487,139
河北,2013-08-20,0,57,496,137
河北,2013-08-21,0,0,499,125
河北,2013-08-22,0,57,483,132
河北,2013-08-23,0,0,472,61
河北,2013-08-24,0,57,404,61
河北,2013-08-25,0,0,410,117
河北,2013-08-26,0,0,398,120
河北,2013-08-27,0,61,445,147
河北,2013-08-28,0,61,449,129
河北,2013-08-29,0,0,479,132
河北,2013-08-30,0,57,511,170
河北,2013-08-31,0,61,439,131
河北,2013-09-01,0,61,439,128
河北,2013-09-02,0,61,416,142
河北,2013-09-03,0,57,430,136
河北,2013-09-04,0,0,459,127
河北,2013-09-05,0,61,436,125
河北,2013-09-06,0,57,434,125
河北,2013-09-07,0,0,440,128
河北,2013-09-08,0,0,423,124
河北,2013-09-09,0,57,360,131
河北,2013-09-10,0,57,384,131
河北,2013-09-11,0,57,391,132
河北,2013-09-12,0,59,417,120
河北,2013-09-13,0,116,406,138
河北,2013-09-14,0,59,422,122
河北,2013-09-15,0,0,419,132
河北,2013-09-16,58,114,370,142
河北,2013-09-17,0,118,447,123
河北,2013-09-18,0,57,446,122
河北,2013-09-19,0,116,441,125
河北,2013-09-20,0,59,421,145
河北,2013-09-21,0,119,368,144
河北,2013-09-22,0,116,374,140
河北,2013-09-23,0,114,404,116
河北,2013-09-24,0,114,366,125
河北,2013-09-25,0,122,403,131
河北,2013-09-26,0,57,378,129
河北,2013-09-27,0,122,380,132
河北,2013-09-28,0,58,384,134
河北,2013-09-29,0,124,416,124
河北,2013-09-30,0,121,480,142
河北,2013-10-01,0,0,456,124
河北,2013-10-02,0,57,412,133
河北,2013-10-03,0,114,423,129
河北,2013-10-04,0,57,402,132
河北,2013-10-05,0,0,448,145
河北,2013-10-06,0,59,329,135
河北,2013-10-07,0,57,381,141
河北,2013-10-08,0,57,394,126
河北,2013-10-09,0,114,350,123
河北,2013-10-10,0,118,398,131
河北,2013-10-11,0,115,406,134
河北,2013-10-12,0,114,434,141
河北,2013-10-13,0,61,430,134
河北,2013-10-14,0,114,399,143
河北,2013-10-15,0,57,350,119
河北,2013-10-16,0,118,333,131
河北,2013-10-17,58,118,420,137
河北,2013-10-18,0,57,417,162
河北,2013-10-19,0,114,437,143
河北,2013-10-20,0,59,366,133
河北,2013-10-21,0,57,380,139
河北,2013-10-22,0,57,368,136
河北,2013-10-23,0,58,395,137
河北,2013-10-24,0,59,361,119
河北,2013-10-25,0,57,396,136
河北,2013-10-26,0,121,375,126
河北,2013-10-27,0,122,427,138
河北,2013-10-28,0,63,393,125
河北,2013-10-29,0,117,389,128
河北,2013-10-30,0,118,378,151
河北,2013-10-31,0,57,367,134
河北,2013-11-01,0,141,462,130
河北,2013-11-02,0,132,351,132
河北,2013-11-03,0,122,399,142
河北,2013-11-04,0,121,417,136
河北,2013-11-05,0,118,369,133
河北,2013-11-06,0,118,408,136
河北,2013-11-07,57,120,362,130
河北,2013-11-08,0,57,422,129
河北,2013-11-09,0,63,388,132
河北,2013-11-10,0,57,385,118
河北,2013-11-11,0,59,348,127
河北,2013-11-12,0,57,359,133
河北,2013-11-13,0,61,397,131
河北,2013-11-14,0,121,372,144
河北,2013-11-15,0,59,440,148
河北,2013-11-16,0,64,508,138
河北,2013-11-17,0,115,386,206
河北,2013-11-18,57,133,412,175
河北,2013-11-19,0,59,426,169
河北,2013-11-20,0,118,470,204
河北,2013-11-21,57,61,538,131
河北,2013-11-22,0,57,492,136
河北,2013-11-23,0,119,493,138
河北,2013-11-24,0,121,453,137
河北,2013-11-25,0,68,395,145
河北,2013-11-26,0,119,421,144
河北,2013-11-27,0,118,509,126
河北,2013-11-28,0,120,409,133
河北,2013-11-29,57,116,461,144
河北,2013-11-30,0,122,522,150
河北,2013-12-01,0,64,440,163
河北,2013-12-02,0,59,468,138
河北,2013-12-03,0,129,388,141
河北,2013-12-04,0,120,394,177
河北,2013-12-05,0,124,447,169
河北,2013-12-06,0,59,463,148
河北,2013-12-07,0,118,485,140
河北,2013-12-08,0,127,416,140
河北,2013-12-09,0,127,486,129
河北,2013-12-10,0,129,439,134
河北,2013-12-11,0,136,449,154
河北,2013-12-12,0,124,428,127
河北,2013-12-13,0,120,415,124
河北,2013-12-14,0,125,428,129
河北,2013-12-15,0,59,432,126
河北,2013-12-16,0,59,410,145
河北,2013-12-17,57,123,440,137
河北,2013-12-18,0,134,438,134
河北,2013-12-19,0,118,410,126
河北,2013-12-20,0,59,427,132
河北,2013-12-21,0,64,380,132
河北,2013-12-22,0,66,440,153
河北,2013-12-23,0,124,407,125
河北,2013-12-24,0,118,380,123
河北,2013-12-25,0,115,367,144
河北,2013-12-26,0,194,392,151
河北,2013-12-27,0,131,411,140
河北,2013-12-28,0,162,471,147
河北,2013-12-29,0,125,485,144
河北,2013-12-30,0,136,559,128
河北,2013-12-31,0,57,509,135
河北,2014-01-01,0,129,542,135
河北,2014-01-02,0,114,502,129
河北,2014-01-03,0,124,502,127
河北,2014-01-04,0,124,566,135
河北,2014-01-05,0,120,537,142
河北,2014-01-06,0,127,460,135
河北,2014-01-07,0,129,503,158
河北,2014-01-08,0,122,470,132
河北,2014-01-09,0,122,505,145
河北,2014-01-10,0,121,447,130
河北,2014-01-11,0,57,461,126
河北,2014-01-12,0,122,508,122
河北,2014-01-13,0,60,415,124
河北,2014-01-14,0,122,504,139
河北,2014-01-15,0,123,474,142
河北,2014-01-16,0,118,492,145
河北,2014-01-17,0,57,506,138
河北,2014-01-18,0,123,448,137
河北,2014-01-19,0,121,500,125
河北,2014-01-20,0,61,483,136
河北,2014-01-21,0,124,466,133
河北,2014-01-22,0,134,463,162
河北,2014-01-23,0,136,495,150
河北,2014-01-24,0,132,383,154
河北,2014-01-25,0,122,410,137
河北,2014-01-26,0,117,420,160
河北,2014-01-27,0,118,449,151
河北,2014-01-28,0,61,452,150
河北,2014-01-29,0,63,397,138
河北,2014-01-30,0,61,325,142
河北,2014-01-31,0,116,427,150
河北,2014-02-01,0,116,426,147
河北,2014-02-02,0,124,465,148
河北,2014-02-03,0,120,393,151
河北,2014-02-04,0,66,464,157
河北,2014-02-05,0,122,480,135
河北,2014-02-06,0,124,452,144
河北,2014-02-07,0,142,567,152
河北,2014-02-08,0,124,543,156
河北,2014-02-09,0,129,493,166
河北,2014-02-10,61,129,480,159
河北,2014-02-11,0,120,509,143
河北,2014-02-12,0,133,484,159
河北,2014-02-13,0,129,449,153
河北,2014-02-14,0,133,417,140
河北,2014-02-15,0,127,394,157
河北,2014-02-16,58,130,476,152
河北,2014-02-17,0,119,452,161
河北,2014-02-18,0,142,475,156
河北,2014-02-19,0,129,486,156
河北,2014-02-20,0,130,447,160
河北,2014-02-21,0,130,417,151
河北,2014-02-22,60,137,425,154
河北,2014-02-23,0,129,400,177
河北,2014-02-24,0,142,430,173
河北,2014-02-25,0,127,482,156
河北,2014-02-26,70,137,451,138
河北,2014-02-27,57,145,447,156
河北,2014-02-28,0,124,489,152
河北,2014-03-01,0,129,562,139
河北,2014-03-02,0,126,507,139
河北,2014-03-03,0,133,448,150
河北,2014-03-04,0,140,493,153
河北,2014-03-05,57,143,527,137
河北,2014-03-06,61,143,505,137
河北,2014-03-07,0,131,569,153
河北,2014-03-08,0,129,486,142
河北,2014-03-09,0,125,468,146
河北,2014-03-10,0,134,440,147
河北,2014-03-11,0,157,468,151
河北,2014-03-12,0,131,500,159
河北,2014-03-13,0,160,475,134
河北,2014-03-14,0,136,490,150
河北,2014-03-15,0,142,457,145
河北,2014-03-16,0,128,444,170
河北,2014-03-17,0,145,482,143
河北,2014-03-18,0,141,503,147
河北,2014-03-19,0,143,531,138
河北,2014-03-20,0,158,481,142
河北,2014-03-21,0,144,553,147
河北,2014-03-22,0,140,488,143
河北,2014-03-23,57,167,483,135
河北,2014-03-24,0,159,502,146
河北,2014-03-25,0,155,599,162
河北,2014-03-26,0,168,740,150
河北,2014-03-27,0,239,584,145
河北,2014-03-28,0,184,496,137
河北,2014-03-29,0,170,500,142
河北,2014-03-30,0,144,502,144
河北,2014-03-31,0,170,456,145
河北,2014-04-01,0,167,426,133
河北,2014-04-02,57,169,485,159
河北,2014-04-03,0,152,466,155
河北,2014-04-04,0,158,482,154
河北,2014-04-05,0,155,454,134
河北,2014-04-06,0,143,479,122
河北,2014-04-07,0,131,377,140
河北,2014-04-08,0,152,531,129
河北,2014-04-09,0,154,628,133
河北,2014-04-10,0,152,559,144
河北,2014-04-11,0,142,568,149
河北,2014-04-12,0,143,522,129
河北,2014-04-13,0,161,515,134
河北,2014-04-14,0,148,529,141
河北,2014-04-15,0,165,552,134
河北,2014-04-16,57,183,568,153
河北,2014-04-17,0,138,631,143
河北,2014-04-18,0,169,671,144
河北,2014-04-19,0,154,741,142
河北,2014-04-20,0,148,678,149
河北,2014-04-21,0,161,677,142
河北,2014-04-22,0,163,811,148
河北,2014-04-23,0,159,851,138
河北,2014-04-24,0,153,736,148
河北,2014-04-25,0,228,787,159
河北,2014-04-26,0,168,755,152
河北,2014-04-27,0,174,825,148
河北,2014-04-28,0,163,807,157
河北,2014-04-29,0,146,816,166
河北,2014-04-30,0,164,819,152
河北,2014-05-01,0,152,842,134
河北,2014-05-02,0,169,748,131
河北,2014-05-03,0,167,676,151
河北,2014-05-04,0,159,691,152
河北,2014-05-05,0,182,698,149
河北,2014-05-06,0,177,758,154
河北,2014-05-07,0,170,722,154
河北,2014-05-08,0,176,730,135
河北,2014-05-09,0,173,658,154
河北,2014-05-10,0,161,716,140
河北,2014-05-11,0,165,663,141
河北,2014-05-12,0,155,617,153
河北,2014-05-13,0,173,639,151
河北,2014-05-14,0,160,634,141
河北,2014-05-15,0,152,1010,156
河北,2014-05-16,0,168,877,148
河北,2014-05-17,0,156,622,154
河北,2014-05-18,0,180,582,145
河北,2014-05-19,0,155,587,147
河北,2014-05-20,0,180,609,155
河北,2014-05-21,0,173,678,145
河北,2014-05-22,0,161,758,159
河北,2014-05-23,0,167,615,132
河北,2014-05-24,0,148,705,129
河北,2014-05-25,0,158,666,127
河北,2014-05-26,0,163,625,124
河北,2014-05-27,0,174,620,126
河北,2014-05-28,0,158,597,138
河北,2014-05-29,0,191,592,131
河北,2014-05-30,0,188,705,147
河北,2014-05-31,0,126,452,124
河北,2014-06-01,0,150,450,122
河北,2014-06-02,0,150,650,144
河北,2014-06-03,0,135,696,150
河北,2014-06-04,0,161,684,146
河北,2014-06-05,0,153,578,159
河北,2014-06-06,0,183,747,154
河北,2014-06-07,0,142,684,155
河北,2014-06-08,0,165,693,137
河北,2014-06-09,0,175,816,137
河北,2014-06-10,0,195,877,139
河北,2014-06-11,0,162,640,153
河北,2014-06-12,0,159,812,141
河北,2014-06-13,0,152,636,119
河北,2014-06-14,0,169,560,126
河北,2014-06-15,0,142,557,131
河北,2014-06-16,58,165,569,139
河北,2014-06-17,0,145,605,70
河北,2014-06-18,0,180,657,144
河北,2014-06-19,0,174,755,159
河北,2014-06-20,0,183,643,131
河北,2014-06-21,0,147,667,128
河北,2014-06-22,0,162,668,131
河北,2014-06-23,0,156,656,135
河北,2014-06-24,0,166,662,133
河北,2014-06-25,0,194,730,136
河北,2014-06-26,0,177,642,140
河北,2014-06-27,0,172,626,135
河北,2014-06-28,0,200,616,126
河北,2014-06-29,0,169,600,136
河北,2014-06-30,0,185,757,144
河北,2014-07-01,0,204,702,135
河北,2014-07-02,0,222,680,143
河北,2014-07-03,0,175,646,136
河北,2014-07-04,0,183,685,137
河北,2014-07-05,0,164,643,132
河北,2014-07-06,0,148,676,125
河北,2014-07-07,0,180,676,167
河北,2014-07-08,0,172,666,144
河北,2014-07-09,0,207,672,145
河北,2014-07-10,0,191,852,140
河北,2014-07-11,0,194,921,143
河北,2014-07-12,0,171,794,130
河北,2014-07-13,0,189,679,127
河北,2014-07-14,0,212,792,145
河北,2014-07-15,0,196,812,141
河北,2014-07-16,58,217,801,149
河北,2014-07-17,0,206,826,147
河北,2014-07-18,57,204,763,151
河北,2014-07-19,0,186,744,135
河北,2014-07-20,0,181,842,143
河北,2014-07-21,0,212,845,132
河北,2014-07-22,0,248,823,142
河北,2014-07-23,0,190,784,149
河北,2014-07-24,0,195,814,125
河北,2014-07-25,0,169,750,137
河北,2014-07-26,0,206,786,131
河北,2014-07-27,0,187,688,133
河北,2014-07-28,0,208,788,131
河北,2014-07-29,0,216,745,142
河北,2014-07-30,0,209,786,142
河北,2014-07-31,0,196,797,150
河北,2014-08-01,0,191,781,145
河北,2014-08-02,0,176,673,126
河北,2014-08-03,57,171,853,148
河北,2014-08-04,0,179,980,155
河北,2014-08-05,0,218,764,147
河北,2014-08-06,0,207,853,165
河北,2014-08-07,0,191,807,167
河北,2014-08-08,0,187,826,153
河北,2014-08-09,0,201,713,154
河北,2014-08-10,0,222,780,145
河北,2014-08-11,0,203,840,172
河北,2014-08-12,0,204,840,165
河北,2014-08-13,0,206,881,151
河北,2014-08-14,0,201,857,154
河北,2014-08-15,0,207,879,153
河北,2014-08-16,0,163,790,150
河北,2014-08-17,0,179,744,137
河北,2014-08-18,0,217,880,158
河北,2014-08-19,0,223,827,149
河北,2014-08-20,0,222,862,151
河北,2014-08-21,0,246,908,149
河北,2014-08-22,0,186,920,158
河北,2014-08-23,0,207,866,147
河北,2014-08-24,0,161,835,173
河北,2014-08-25,0,180,904,177
河北,2014-08-26,0,205,917,172
河北,2014-08-27,0,210,929,166
河北,2014-08-28,0,205,1010,149
河北,2014-08-29,0,211,876,140
河北,2014-08-30,0,198,831,124
河北,2014-08-31,0,231,897,143
河北,2014-09-01,0,215,894,140
河北,2014-09-02,0,187,1084,139
河北,2014-09-03,0,205,1020,149
河北,2014-09-04,0,225,965,152
河北,2014-09-05,0,177,1036,125
河北,2014-09-06,0,173,899,135
河北,2014-09-07,0,170,870,141
河北,2014-09-08,0,169,892,129
河北,2014-09-09,57,195,924,142
河北,2014-09-10,0,196,905,136
河北,2014-09-11,0,202,958,140
河北,2014-09-12,0,195,931,137
河北,2014-09-13,0,656,847,136
河北,2014-09-14,0,421,913,131
河北,2014-09-15,61,422,917,166
河北,2014-09-16,0,305,950,157
河北,2014-09-17,0,276,915,144
河北,2014-09-18,0,277,862,153
河北,2014-09-19,57,234,844,144
河北,2014-09-20,0,207,764,144
河北,2014-09-21,57,217,961,162
河北,2014-09-22,0,255,875,144
河北,2014-09-23,0,202,966,129
河北,2014-09-24,0,238,922,142
河北,2014-09-25,0,257,949,138
河北,2014-09-26,0,214,997,179
河北,2014-09-27,0,213,878,143
河北,2014-09-28,0,233,1117,166
河北,2014-09-29,57,236,928,140
河北,2014-09-30,0,197,860,155
河北,2014-10-01,0,188,1013,134
河北,2014-10-02,0,187,946,151
河北,2014-10-03,0,166,939,140
河北,2014-10-04,0,176,956,150
河北,2014-10-05,57,193,869,150
河北,2014-10-06,0,235,887,138
河北,2014-10-07,0,197,907,142
河北,2014-10-08,0,234,912,154
河北,2014-10-09,0,244,993,158
河北,2014-10-10,0,215,1019,159
河北,2014-10-11,57,206,990,155
河北,2014-10-12,0,213,1007,170
河北,2014-10-13,57,205,1067,174
河北,2014-10-14,57,199,992,196
河北,2014-10-15,0,237,1006,153
河北,2014-10-16,57,201,992,146
河北,2014-10-17,0,210,1033,171
河北,2014-10-18,59,228,984,155
河北,2014-10-19,0,182,939,144
河北,2014-10-20,0,250,950,168
河北,2014-10-21,114,247,888,133
河北,2014-10-22,0,252,968,170
河北,2014-10-23,0,215,1072,154
河北,2014-10-24,0,209,952,151
河北,2014-10-25,0,228,1125,142
河北,2014-10-26,0,195,942,156
河北,2014-10-27,0,225,1018,140
河北,2014-10-28,114,249,1037,143
河北,2014-10-29,0,197,1117,154
河北,2014-10-30,0,249,1019,143
河北,2014-10-31,0,219,969,145
河北,2014-11-01,57,215,1003,155
河北,2014-11-02,0,232,885,153
河北,2014-11-03,0,251,1056,139
河北,2014-11-04,57,240,1020,165
河北,2014-11-05,0,246,1098,172
河北,2014-11-06,0,217,993,146
河北,2014-11-07,0,214,1011,145
河北,2014-11-08,0,192,908,149
河北,2014-11-09,0,217,845,148
河北,2014-11-10,0,247,919,140
河北,2014-11-11,57,257,847,153
河北,2014-11-12,57,273,967,195
河北,2014-11-13,0,258,994,160
河北,2014-11-14,57,249,890,129
河北,2014-11-15,0,273,945,149
河北,2014-11-16,59,266,798,138
河北,2014-11-17,0,277,978,167
河北,2014-11-18,59,295,925,173
河北,2014-11-19,59,287,973,161
河北,2014-11-20,57,291,966,156
河北,2014-11-21,0,325,1062,136
河北,2014-11-22,0,306,1002,148
河北,2014-11-23,61,287,1138,172
河北,2014-11-24,61,345,1026,154
河北,2014-11-25,0,334,1068,136
河北,2014-11-26,59,314,1076,137
河北,2014-11-27,57,332,1066,138
河北,2014-11-28,0,284,894,140
河北,2014-11-29,0,267,1049,140
河北,2014-11-30,0,293,947,140
河北,2014-12-01,0,392,934,152
河北,2014-12-02,118,332,905,156
河北,2014-12-03,57,380,979,166
河北,2014-12-04,0,364,941,174
河北,2014-12-05,0,296,913,163
河北,2014-12-06,0,297,871,137
河北,2014-12-07,0,316,1026,159
河北,2014-12-08,0,349,1285,170
河北,2014-12-09,57,375,1523,158
河北,2014-12-10,57,328,1437,172
河北,2014-12-11,0,313,1214,151
河北,2014-12-12,0,312,1041,154
河北,2014-12-13,0,294,947,143
河北,2014-12-14,0,329,981,145
河北,2014-12-15,57,345,985,138
河北,2014-12-16,57,283,899,142
河北,2014-12-17,0,296,1039,148
河北,2014-12-18,0,371,1034,146
河北,2014-12-19,61,349,989,154
河北,2014-12-20,0,341,1008,142
河北,2014-12-21,57,288,958,142
河北,2014-12-22,0,284,884,162
河北,2014-12-23,0,284,806,168
河北,2014-12-24,0,263,777,150
河北,2014-12-25,0,268,942,153
河北,2014-12-26,0,326,924,134
河北,2014-12-27,0,290,924,152
河北,2014-12-28,0,271,844,131
河北,2014-12-29,59,288,888,147
河北,2014-12-30,61,306,1008,159
河北,2014-12-31,0,304,932,136
河北,2015-01-01,0,258,943,142
河北,2015-01-02,0,252,1080,173
河北,2015-01-03,0,275,918,160
河北,2015-01-04,0,323,1019,171
河北,2015-01-05,0,400,1056,185
河北,2015-01-06,0,356,928,159
河北,2015-01-07,0,367,921,180
河北,2015-01-08,0,307,1039,145
河北,2015-01-09,0,300,957,168
河北,2015-01-10,0,276,1000,138
河北,2015-01-11,0,286,921,180
河北,2015-01-12,0,306,948,148
河北,2015-01-13,0,316,964,153
河北,2015-01-14,0,272,1020,162
河北,2015-01-15,0,304,941,161
河北,2015-01-16,0,303,1006,165
河北,2015-01-17,57,264,895,153
河北,2015-01-18,57,274,874,159
河北,2015-01-19,59,295,1382,159
河北,2015-01-20,57,300,1072,151
河北,2015-01-21,0,276,1082,164
河北,2015-01-22,57,309,977,165
河北,2015-01-23,0,276,1091,147
河北,2015-01-24,0,258,956,169
河北,2015-01-25,0,252,945,162
河北,2015-01-26,0,291,919,179
河北,2015-01-27,57,297,901,188
河北,2015-01-28,0,289,898,149
河北,2015-01-29,57,309,930,165
河北,2015-01-30,0,290,869,158
河北,2015-01-31,0,280,879,159
河北,2015-02-01,0,308,876,171
河北,2015-02-02,116,293,934,151
河北,2015-02-03,57,295,845,129
河北,2015-02-04,57,272,861,145
河北,2015-02-05,119,297,1049,160
河北,2015-02-06,116,234,896,200
河北,2015-02-07,57,265,796,142
河北,2015-02-08,120,245,813,173
河北,2015-02-09,61,278,862,166
河北,2015-02-10,59,272,1061,87
河北,2015-02-11,130,229,868,164
河北,2015-02-12,118,250,740,153
河北,2015-02-13,116,209,711,135
河北,2015-02-14,0,218,606,176
河北,2015-02-15,57,256,801,147
河北,2015-02-16,0,196,724,155
河北,2015-02-17,59,211,792,140
河北,2015-02-18,0,181,546,126
河北,2015-02-19,57,177,712,74
河北,2015-02-20,0,237,885,126
河北,2015-02-21,57,210,875,152
河北,2015-02-22,116,246,869,126
河北,2015-02-23,0,218,790,142
河北,2015-02-24,60,243,950,152
河北,2015-02-25,0,297,1041,150
河北,2015-02-26,57,283,1073,157
河北,2015-02-27,0,326,1129,160
河北,2015-02-28,57,286,1227,170
河北,2015-03-01,0,283,1094,170
河北,2015-03-02,57,338,1199,163
河北,2015-03-03,0,318,1213,170
河北,2015-03-04,0,351,1236,166
河北,2015-03-05,57,270,1006,153
河北,2015-03-06,0,270,1156,191
河北,2015-03-07,0,288,936,179
河北,2015-03-08,0,284,915,150
河北,2015-03-09,57,337,1098,172
河北,2015-03-10,0,322,952,193
河北,2015-03-11,118,262,1026,168
河北,2015-03-12,122,337,1063,202
河北,2015-03-13,0,308,1073,192
河北,2015-03-14,114,248,1089,172
河北,2015-03-15,118,271,1038,153
河北,2015-03-16,57,322,1146,160
河北,2015-03-17,57,422,1110,186
河北,2015-03-18,120,334,1115,194
河北,2015-03-19,114,312,1094,159
河北,2015-03-20,61,341,1020,155
河北,2015-03-21,0,303,840,161
河北,2015-03-22,0,294,952,158
河北,2015-03-23,57,389,907,207
河北,2015-03-24,57,307,954,172
河北,2015-03-25,0,335,993,156
河北,2015-03-26,57,314,1048,160
河北,2015-03-27,0,374,988,164
河北,2015-03-28,0,340,855,151
