area,time,移动支付,网上银行,电子银行,网银,互联网理财
北京,2013-08-01,207,354,116,311,0
北京,2013-08-02,172,332,129,324,0
北京,2013-08-03,173,314,61,243,57
北京,2013-08-04,134,278,68,275,0
北京,2013-08-05,160,284,139,307,0
北京,2013-08-06,172,295,137,273,0
北京,2013-08-07,177,320,139,330,0
北京,2013-08-08,186,334,128,305,0
北京,2013-08-09,188,321,125,313,0
北京,2013-08-10,136,300,130,292,0
北京,2013-08-11,139,301,118,288,0
北京,2013-08-12,167,346,124,310,0
北京,2013-08-13,169,324,131,264,0
北京,2013-08-14,167,332,141,309,0
北京,2013-08-15,204,351,131,322,0
北京,2013-08-16,163,377,118,310,57
北京,2013-08-17,128,298,63,247,0
北京,2013-08-18,153,326,137,268,0
北京,2013-08-19,192,326,132,300,0
北京,2013-08-20,203,339,120,336,0
北京,2013-08-21,183,288,132,311,0
北京,2013-08-22,178,315,64,253,0
北京,2013-08-23,181,346,134,271,0
北京,2013-08-24,158,824,129,272,0
北京,2013-08-25,145,274,121,264,0
北京,2013-08-26,164,344,123,301,0
北京,2013-08-27,200,355,135,281,0
北京,2013-08-28,196,338,132,309,0
北京,2013-08-29,169,346,153,316,0
北京,2013-08-30,187,326,127,294,0
北京,2013-08-31,142,321,120,295,0
北京,2013-09-01,134,356,122,292,0
北京,2013-09-02,180,339,126,295,0
北京,2013-09-03,197,323,145,295,0
北京,2013-09-04,186,347,140,289,0
北京,2013-09-05,209,338,131,245,0
北京,2013-09-06,184,334,140,278,0
北京,2013-09-07,133,352,134,261,0
北京,2013-09-08,148,337,126,320,0
北京,2013-09-09,190,313,131,263,0
北京,2013-09-10,182,323,151,279,0
北京,2013-09-11,169,368,129,265,0
北京,2013-09-12,152,383,154,288,0
北京,2013-09-13,156,369,135,291,0
北京,2013-09-14,140,344,126,306,0
北京,2013-09-15,132,312,127,303,0
北京,2013-09-16,202,386,125,297,0
北京,2013-09-17,176,361,136,312,0
北京,2013-09-18,151,330,128,277,0
北京,2013-09-19,137,299,116,307,0
北京,2013-09-20,131,278,116,255,0
北京,2013-09-21,152,302,127,290,0
北京,2013-09-22,167,325,143,288,0
北京,2013-09-23,160,270,147,266,0
北京,2013-09-24,161,325,127,272,0
北京,2013-09-25,161,318,72,276,0
北京,2013-09-26,177,328,68,329,0
北京,2013-09-27,167,337,123,313,0
北京,2013-09-28,148,323,127,295,0
北京,2013-09-29,158,366,66,311,0
北京,2013-09-30,155,377,124,381,0
北京,2013-10-01,133,319,120,307,0
北京,2013-10-02,137,793,114,278,0
北京,2013-10-03,122,273,117,279,0
北京,2013-10-04,124,300,124,256,0
北京,2013-10-05,128,289,116,243,0
北京,2013-10-06,132,303,114,256,0
北京,2013-10-07,136,326,120,288,0
北京,2013-10-08,162,331,128,272,0
北京,2013-10-09,179,326,127,297,0
北京,2013-10-10,190,345,124,277,0
北京,2013-10-11,151,345,139,271,0
北京,2013-10-12,203,358,139,282,0
北京,2013-10-13,130,333,122,288,57
北京,2013-10-14,213,349,134,289,0
北京,2013-10-15,186,344,134,274,0
北京,2013-10-16,192,353,136,285,0
北京,2013-10-17,147,325,122,275,0
北京,2013-10-18,161,343,129,296,0
北京,2013-10-19,148,329,126,310,0
北京,2013-10-20,126,332,57,317,0
北京,2013-10-21,173,333,124,274,0
北京,2013-10-22,160,344,134,268,57
北京,2013-10-23,174,331,131,270,58
北京,2013-10-24,175,303,139,295,0
北京,2013-10-25,158,318,126,272,0
北京,2013-10-26,147,310,57,293,0
北京,2013-10-27,162,289,128,305,0
北京,2013-10-28,173,322,128,251,0
北京,2013-10-29,163,343,141,261,0
北京,2013-10-30,181,320,83,252,0
北京,2013-10-31,172,312,136,279,0
北京,2013-11-01,196,358,134,310,60
北京,2013-11-02,131,342,116,300,0
北京,2013-11-03,130,321,131,307,58
北京,2013-11-04,157,370,132,277,0
北京,2013-11-05,173,335,151,248,61
北京,2013-11-06,203,328,132,290,0
北京,2013-11-07,179,318,131,302,0
北京,2013-11-08,148,337,70,339,0
北京,2013-11-09,127,409,125,349,0
北京,2013-11-10,141,402,124,374,0
北京,2013-11-11,187,470,133,400,0
北京,2013-11-12,188,377,135,302,0
北京,2013-11-13,165,329,131,265,0
北京,2013-11-14,168,347,133,261,0
北京,2013-11-15,189,361,129,298,58
北京,2013-11-16,132,398,151,305,0
北京,2013-11-17,132,397,123,366,0
北京,2013-11-18,168,349,139,302,57
北京,2013-11-19,185,345,131,274,0
北京,2013-11-20,171,328,126,263,0
北京,2013-11-21,186,332,132,268,0
北京,2013-11-22,182,342,139,254,0
北京,2013-11-23,137,318,117,278,0
北京,2013-11-24,151,358,129,281,57
北京,2013-11-25,171,349,135,257,0
北京,2013-11-26,178,346,64,263,0
北京,2013-11-27,197,287,136,255,0
北京,2013-11-28,194,310,129,262,0
北京,2013-11-29,190,347,126,256,0
北京,2013-11-30,144,340,125,256,0
北京,2013-12-01,156,380,126,307,0
北京,2013-12-02,178,341,136,277,57
北京,2013-12-03,176,350,151,296,0
北京,2013-12-04,207,351,139,297,0
北京,2013-12-05,167,384,70,287,0
北京,2013-12-06,165,372,152,279,57
北京,2013-12-07,148,345,130,282,0
北京,2013-12-08,157,368,129,256,0
北京,2013-12-09,188,338,141,255,60
北京,2013-12-10,225,393,138,255,61
北京,2013-12-11,223,392,146,273,0
北京,2013-12-12,209,426,137,303,0
北京,2013-12-13,186,373,129,296,0
北京,2013-12-14,162,326,116,283,0
北京,2013-12-15,141,369,129,267,0
北京,2013-12-16,181,398,133,272,57
北京,2013-12-17,181,348,125,287,61
北京,2013-12-18,214,364,135,261,63
北京,2013-12-19,170,338,128,272,57
北京,2013-12-20,174,340,127,294,58
北京,2013-12-21,151,356,119,289,60
北京,2013-12-22,163,339,130,242,58
北京,2013-12-23,208,773,135,273,61
北京,2013-12-24,180,364,131,302,65
北京,2013-12-25,160,334,136,293,66
北京,2013-12-26,183,367,137,276,66
北京,2013-12-27,184,377,129,270,60
北京,2013-12-28,146,340,122,272,74
北京,2013-12-29,150,329,129,286,63
北京,2013-12-30,187,372,138,302,58
北京,2013-12-31,163,363,129,309,74
北京,2014-01-01,149,367,117,302,67
北京,2014-01-02,244,372,137,301,70
北京,2014-01-03,176,397,119,276,71
北京,2014-01-04,145,314,126,289,57
北京,2014-01-05,169,292,124,309,63
北京,2014-01-06,170,352,141,285,58
北京,2014-01-07,188,330,127,290,66
北京,2014-01-08,190,360,131,280,58
北京,2014-01-09,169,349,133,298,65
北京,2014-01-10,163,348,133,323,61
北京,2014-01-11,160,303,61,276,0
北京,2014-01-12,148,350,132,225,65
北京,2014-01-13,179,322,139,254,61
北京,2014-01-14,164,329,139,281,57
北京,2014-01-15,175,371,130,316,61
北京,2014-01-16,181,417,130,276,66
北京,2014-01-17,173,390,139,272,65
北京,2014-01-18,138,357,122,293,60
北京,2014-01-19,136,358,118,265,61
北京,2014-01-20,156,374,131,292,57
北京,2014-01-21,189,389,134,297,61
北京,2014-01-22,186,316,119,303,58
北京,2014-01-23,169,366,129,275,60
北京,2014-01-24,152,319,125,238,57
北京,2014-01-25,134,283,122,272,58
北京,2014-01-26,176,357,128,301,0
北京,2014-01-27,172,335,123,267,66
北京,2014-01-28,165,328,124,259,70
北京,2014-01-29,166,308,116,224,57
北京,2014-01-30,132,259,58,251,65
北京,2014-01-31,131,222,57,266,66
北京,2014-02-01,135,260,61,295,63
北京,2014-02-02,74,257,120,297,61
北京,2014-02-03,135,274,115,282,61
北京,2014-02-04,135,273,123,274,65
北京,2014-02-05,136,288,60,241,66
北京,2014-02-06,137,262,60,236,63
北京,2014-02-07,182,302,131,296,70
北京,2014-02-08,196,349,138,329,79
北京,2014-02-09,200,359,133,305,83
北京,2014-02-10,227,350,139,330,73
北京,2014-02-11,242,384,133,333,65
北京,2014-02-12,240,369,143,353,82
北京,2014-02-13,244,372,129,282,70
北京,2014-02-14,215,360,132,342,76
北京,2014-02-15,167,313,128,303,84
北京,2014-02-16,169,363,117,308,83
北京,2014-02-17,242,339,138,352,96
北京,2014-02-18,278,336,134,371,80
北京,2014-02-19,308,347,126,306,82
北京,2014-02-20,280,364,119,308,76
北京,2014-02-21,245,385,131,330,163
北京,2014-02-22,171,368,125,331,134
北京,2014-02-23,204,352,134,288,163
北京,2014-02-24,228,352,131,315,91
北京,2014-02-25,236,326,129,288,80
北京,2014-02-26,228,321,131,266,180
北京,2014-02-27,237,320,130,268,175
北京,2014-02-28,220,370,129,265,168
北京,2014-03-01,171,339,129,334,146
北京,2014-03-02,162,328,134,310,164
北京,2014-03-03,224,363,131,279,173
北京,2014-03-04,200,374,124,264,181
北京,2014-03-05,214,379,126,272,168
北京,2014-03-06,223,347,132,286,181
北京,2014-03-07,242,347,129,280,164
北京,2014-03-08,162,327,128,288,152
北京,2014-03-09,167,359,58,282,161
北京,2014-03-10,213,418,127,275,169
北京,2014-03-11,234,369,146,252,182
北京,2014-03-12,230,337,126,248,156
北京,2014-03-13,224,325,129,280,205
北京,2014-03-14,214,373,124,253,135
北京,2014-03-15,166,333,126,299,144
北京,2014-03-16,169,320,122,285,169
北京,2014-03-17,214,339,154,266,163
北京,2014-03-18,224,358,130,277,166
北京,2014-03-19,192,325,133,253,157
北京,2014-03-20,182,346,131,279,148
北京,2014-03-21,210,309,132,258,154
北京,2014-03-22,172,362,124,265,136
北京,2014-03-23,170,393,121,280,130
北京,2014-03-24,195,359,125,271,170
北京,2014-03-25,203,376,124,304,136
北京,2014-03-26,190,359,137,330,151
北京,2014-03-27,203,377,131,285,163
北京,2014-03-28,179,344,125,294,152
北京,2014-03-29,147,348,118,270,133
北京,2014-03-30,130,347,127,282,143
北京,2014-03-31,181,313,127,262,155
北京,2014-04-01,167,366,132,265,171
北京,2014-04-02,193,312,128,260,182
北京,2014-04-03,198,317,129,248,138
北京,2014-04-04,155,319,120,252,140
北京,2014-04-05,140,318,121,274,133
北京,2014-04-06,134,291,114,259,136
北京,2014-04-07,139,329,124,266,156
北京,2014-04-08,177,337,134,232,163
北京,2014-04-09,188,300,127,282,147
北京,2014-04-10,192,339,121,333,167
北京,2014-04-11,165,314,63,304,169
北京,2014-04-12,148,304,130,285,140
北京,2014-04-13,148,336,125,273,188
北京,2014-04-14,184,348,63,281,151
北京,2014-04-15,166,332,135,267,179
北京,2014-04-16,198,326,128,262,139
北京,2014-04-17,213,357,135,268,174
北京,2014-04-18,184,310,121,255,135
北京,2014-04-19,139,313,59,247,133
北京,2014-04-20,139,324,117,275,120
北京,2014-04-21,164,316,126,249,138
北京,2014-04-22,180,312,122,256,145
北京,2014-04-23,194,322,121,243,150
北京,2014-04-24,221,302,121,222,131
北京,2014-04-25,188,339,146,260,155
北京,2014-04-26,145,315,68,268,125
北京,2014-04-27,164,311,63,235,136
北京,2014-04-28,195,337,123,251,148
北京,2014-04-29,189,335,126,215,159
北京,2014-04-30,194,380,118,220,129
北京,2014-05-01,141,341,115,272,136
北京,2014-05-02,143,295,63,276,133
北京,2014-05-03,152,278,126,226,124
北京,2014-05-04,186,321,123,249,178
北京,2014-05-05,223,307,114,247,150
北京,2014-05-06,196,322,123,238,147
北京,2014-05-07,229,296,129,229,140
北京,2014-05-08,205,272,127,231,138
北京,2014-05-09,223,309,70,259,145
北京,2014-05-10,143,310,124,261,127
北京,2014-05-11,158,305,116,240,155
北京,2014-05-12,196,320,129,276,142
北京,2014-05-13,163,315,125,222,149
北京,2014-05-14,195,332,135,239,137
北京,2014-05-15,163,354,124,233,138
北京,2014-05-16,187,345,124,232,140
北京,2014-05-17,144,329,120,257,133
北京,2014-05-18,157,293,120,267,142
北京,2014-05-19,194,281,127,257,149
北京,2014-05-20,184,304,126,243,139
北京,2014-05-21,200,288,126,225,131
北京,2014-05-22,202,302,123,286,146
北京,2014-05-23,158,294,121,217,129
北京,2014-05-24,155,336,126,262,135
北京,2014-05-25,181,294,65,244,131
北京,2014-05-26,202,282,126,248,137
北京,2014-05-27,239,234,116,220,143
北京,2014-05-28,221,275,63,238,147
北京,2014-05-29,223,265,125,223,153
北京,2014-05-30,175,286,133,225,141
北京,2014-05-31,118,172,57,164,57
北京,2014-06-01,122,227,61,176,125
北京,2014-06-02,149,309,118,236,130
北京,2014-06-03,215,251,63,242,141
北京,2014-06-04,180,254,127,251,134
北京,2014-06-05,192,307,127,237,155
北京,2014-06-06,180,252,123,232,135
北京,2014-06-07,143,265,119,248,122
北京,2014-06-08,151,308,121,271,131
北京,2014-06-09,189,256,127,267,134
北京,2014-06-10,210,290,123,245,129
北京,2014-06-11,205,283,120,232,143
北京,2014-06-12,196,270,121,252,133
北京,2014-06-13,189,291,131,228,127
北京,2014-06-14,139,310,61,272,117
北京,2014-06-15,160,282,115,272,137
北京,2014-06-16,204,348,126,281,132
北京,2014-06-17,193,329,124,307,137
北京,2014-06-18,185,324,137,258,131
北京,2014-06-19,218,291,76,276,127
北京,2014-06-20,181,347,132,291,142
北京,2014-06-21,133,316,120,291,126
北京,2014-06-22,144,312,123,265,124
北京,2014-06-23,162,309,131,264,129
北京,2014-06-24,194,346,133,283,149
北京,2014-06-25,170,329,136,269,143
北京,2014-06-26,159,317,123,291,134
北京,2014-06-27,177,322,130,292,134
北京,2014-06-28,141,268,70,279,132
北京,2014-06-29,143,318,124,264,131
北京,2014-06-30,188,328,128,281,148
北京,2014-07-01,211,361,125,243,143
北京,2014-07-02,183,313,123,268,131
北京,2014-07-03,156,295,126,237,143
北京,2014-07-04,161,314,125,237,137
北京,2014-07-05,124,257,114,252,121
北京,2014-07-06,125,295,119,242,134
北京,2014-07-07,164,356,127,242,135
北京,2014-07-08,144,302,135,259,89
北京,2014-07-09,160,319,137,252,147
北京,2014-07-10,161,313,128,269,146
北京,2014-07-11,171,315,129,262,137
北京,2014-07-12,80,294,57,212,136
北京,2014-07-13,131,272,118,249,142
北京,2014-07-14,171,289,120,261,141
北京,2014-07-15,200,312,128,252,121
北京,2014-07-16,201,343,126,272,140
北京,2014-07-17,163,282,129,241,82
北京,2014-07-18,156,274,126,230,61
北京,2014-07-19,132,295,122,229,124
北京,2014-07-20,129,274,116,238,126
北京,2014-07-21,155,295,76,250,74
北京,2014-07-22,162,295,68,261,134
北京,2014-07-23,161,280,132,237,136
北京,2014-07-24,169,275,138,254,141
北京,2014-07-25,171,268,140,236,140
北京,2014-07-26,124,548,57,317,127
北京,2014-07-27,137,297,119,208,128
北京,2014-07-28,177,301,122,234,137
北京,2014-07-29,158,269,122,253,138
北京,2014-07-30,179,265,124,261,127
北京,2014-07-31,172,286,68,274,140
北京,2014-08-01,169,565,131,325,134
北京,2014-08-02,134,564,120,292,121
北京,2014-08-03,149,693,122,351,125
北京,2014-08-04,163,797,138,370,143
北京,2014-08-05,181,783,137,369,152
北京,2014-08-06,176,543,141,317,134
北京,2014-08-07,164,602,125,323,154
北京,2014-08-08,165,481,128,339,143
北京,2014-08-09,152,469,119,331,130
北京,2014-08-10,132,492,149,339,121
北京,2014-08-11,166,750,122,441,143
北京,2014-08-12,166,502,131,371,141
北京,2014-08-13,167,509,126,333,156
北京,2014-08-14,168,457,126,330,127
北京,2014-08-15,89,484,135,320,139
北京,2014-08-16,128,526,130,354,124
北京,2014-08-17,72,543,122,328,125
北京,2014-08-18,160,686,116,358,135
北京,2014-08-19,184,522,124,290,146
北京,2014-08-20,173,615,143,345,136
北京,2014-08-21,188,490,131,297,144
北京,2014-08-22,162,582,120,346,130
北京,2014-08-23,136,487,121,275,120
北京,2014-08-24,143,847,124,393,120
北京,2014-08-25,168,718,127,368,125
北京,2014-08-26,175,540,131,354,134
北京,2014-08-27,209,579,143,351,134
北京,2014-08-28,188,648,127,373,137
北京,2014-08-29,179,534,125,331,131
北京,2014-08-30,119,580,124,306,133
北京,2014-08-31,141,653,122,366,119
北京,2014-09-01,194,516,141,330,135
北京,2014-09-02,185,543,131,322,139
北京,2014-09-03,193,604,125,368,146
北京,2014-09-04,183,442,132,313,126
北京,2014-09-05,173,397,66,287,121
北京,2014-09-06,132,445,119,326,120
北京,2014-09-07,134,450,116,343,123
北京,2014-09-08,161,409,125,343,69
北京,2014-09-09,194,426,150,322,137
北京,2014-09-10,250,517,151,341,124
北京,2014-09-11,244,532,152,296,122
北京,2014-09-12,189,535,70,366,154
北京,2014-09-13,152,503,120,341,142
北京,2014-09-14,159,508,131,326,120
北京,2014-09-15,210,309,130,270,143
北京,2014-09-16,206,329,140,293,137
北京,2014-09-17,209,338,85,271,138
北京,2014-09-18,182,307,80,251,153
北京,2014-09-19,183,328,128,281,136
北京,2014-09-20,149,309,59,273,131
北京,2014-09-21,180,303,138,278,167
北京,2014-09-22,210,299,143,269,137
北京,2014-09-23,213,322,126,275,152
北京,2014-09-24,188,344,139,281,133
北京,2014-09-25,180,333,128,249,148
北京,2014-09-26,165,273,126,293,148
北京,2014-09-27,151,320,116,274,138
北京,2014-09-28,163,294,123,259,132
北京,2014-09-29,167,381,121,257,142
北京,2014-09-30,162,359,70,288,128
北京,2014-10-01,129,308,116,275,134
北京,2014-10-02,116,303,114,291,124
北京,2014-10-03,132,285,57,243,118
北京,2014-10-04,147,272,116,283,125
北京,2014-10-05,137,267,114,240,124
北京,2014-10-06,145,278,120,221,126
北京,2014-10-07,137,278,121,290,131
北京,2014-10-08,168,317,135,259,146
北京,2014-10-09,183,310,130,299,144
北京,2014-10-10,179,349,131,279,164
北京,2014-10-11,194,342,63,312,159
北京,2014-10-12,183,331,129,311,140
北京,2014-10-13,192,317,133,274,154
北京,2014-10-14,160,292,123,277,153
北京,2014-10-15,188,323,125,295,139
北京,2014-10-16,224,312,121,276,137
北京,2014-10-17,170,311,146,265,148
北京,2014-10-18,152,297,125,305,135
北京,2014-10-19,148,344,155,276,131
北京,2014-10-20,175,313,121,286,143
北京,2014-10-21,204,338,133,276,132
北京,2014-10-22,178,332,76,286,134
北京,2014-10-23,169,340,139,289,144
北京,2014-10-24,184,306,141,262,142
北京,2014-10-25,151,293,123,281,125
北京,2014-10-26,144,289,142,226,120
北京,2014-10-27,198,299,142,280,140
北京,2014-10-28,182,289,151,278,151
北京,2014-10-29,195,520,139,314,137
北京,2014-10-30,201,272,150,280,157
北京,2014-10-31,200,301,127,305,143
北京,2014-11-01,139,344,123,310,135
北京,2014-11-02,148,321,125,292,126
北京,2014-11-03,203,312,133,260,139
北京,2014-11-04,167,327,138,284,135
北京,2014-11-05,170,303,127,276,141
北京,2014-11-06,155,313,121,290,133
北京,2014-11-07,151,300,126,314,147
北京,2014-11-08,131,291,124,297,132
北京,2014-11-09,128,316,118,312,118
北京,2014-11-10,163,342,131,325,131
北京,2014-11-11,177,385,134,363,143
北京,2014-11-12,199,302,136,308,140
北京,2014-11-13,192,302,133,269,151
北京,2014-11-14,189,308,127,285,156
北京,2014-11-15,175,316,131,279,146
北京,2014-11-16,140,387,140,346,133
北京,2014-11-17,201,352,148,335,139
北京,2014-11-18,186,359,133,276,139
北京,2014-11-19,219,294,145,279,141
北京,2014-11-20,216,310,139,288,133
北京,2014-11-21,212,322,134,271,130
北京,2014-11-22,159,311,129,312,61
北京,2014-11-23,161,305,122,259,121
北京,2014-11-24,244,303,125,233,126
北京,2014-11-25,230,288,123,288,143
北京,2014-11-26,203,305,129,275,147
北京,2014-11-27,236,287,141,282,146
北京,2014-11-28,197,301,140,263,133
北京,2014-11-29,145,308,133,272,138
北京,2014-11-30,175,278,142,287,140
北京,2014-12-01,224,332,128,292,143
北京,2014-12-02,194,314,142,250,142
北京,2014-12-03,198,326,149,283,82
北京,2014-12-04,191,291,139,285,135
北京,2014-12-05,193,294,142,308,133
北京,2014-12-06,154,323,144,282,128
北京,2014-12-07,180,303,134,312,124
北京,2014-12-08,232,340,140,314,142
北京,2014-12-09,201,297,136,275,138
北京,2014-12-10,206,320,140,301,153
北京,2014-12-11,257,334,128,280,93
北京,2014-12-12,191,366,127,324,83
北京,2014-12-13,156,324,128,295,126
北京,2014-12-14,161,307,142,266,124
北京,2014-12-15,209,361,155,312,127
北京,2014-12-16,212,366,129,322,150
北京,2014-12-17,184,336,131,253,146
北京,2014-12-18,187,329,142,279,135
北京,2014-12-19,182,351,138,271,66
北京,2014-12-20,156,278,121,295,61
北京,2014-12-21,162,328,129,276,64
北京,2014-12-22,193,334,147,278,80
北京,2014-12-23,212,341,132,244,137
北京,2014-12-24,174,304,131,263,139
北京,2014-12-25,146,261,136,264,141
北京,2014-12-26,167,329,120,254,138
北京,2014-12-27,152,304,128,285,114
北京,2014-12-28,156,334,130,255,114
北京,2014-12-29,186,360,132,281,142
北京,2014-12-30,182,359,135,283,87
北京,2014-12-31,165,342,131,290,138
北京,2015-01-01,133,312,127,314,120
北京,2015-01-02,154,341,136,329,120
北京,2015-01-03,136,310,124,283,124
北京,2015-01-04,186,378,142,330,152
北京,2015-01-05,189,407,165,297,152
北京,2015-01-06,167,322,162,284,148
北京,2015-01-07,180,345,166,290,130
北京,2015-01-08,184,342,137,263,129
北京,2015-01-09,161,330,167,251,133
北京,2015-01-10,126,325,149,258,123
北京,2015-01-11,149,286,131,294,116
北京,2015-01-12,175,348,137,288,128
北京,2015-01-13,159,314,142,275,133
北京,2015-01-14,189,321,138,297,141
北京,2015-01-15,170,363,138,317,144
北京,2015-01-16,172,357,135,277,123
北京,2015-01-17,162,295,118,249,123
北京,2015-01-18,157,348,118,261,126
北京,2015-01-19,201,333,140,281,129
北京,2015-01-20,172,306,132,280,120
北京,2015-01-21,165,309,137,267,120
北京,2015-01-22,186,309,131,322,129
北京,2015-01-23,172,333,124,274,130
北京,2015-01-24,134,292,137,304,66
北京,2015-01-25,140,344,120,282,121
北京,2015-01-26,174,332,135,256,133
北京,2015-01-27,191,317,132,274,129
北京,2015-01-28,173,294,135,265,89
北京,2015-01-29,163,299,143,268,123
北京,2015-01-30,162,297,123,228,140
北京,2015-01-31,144,274,121,223,119
北京,2015-02-01,142,289,125,262,128
北京,2015-02-02,178,301,122,269,149
北京,2015-02-03,199,294,134,268,142
北京,2015-02-04,178,275,135,265,121
北京,2015-02-05,186,315,126,241,143
北京,2015-02-06,168,283,125,256,141
北京,2015-02-07,128,283,133,268,57
北京,2015-02-08,170,259,120,250,119
北京,2015-02-09,185,257,127,240,139
北京,2015-02-10,177,291,133,269,143
北京,2015-02-11,175,276,136,266,135
北京,2015-02-12,191,292,125,244,68
北京,2015-02-13,189,298,141,282,129
北京,2015-02-14,182,274,0,209,134
北京,2015-02-15,179,270,130,255,124
北京,2015-02-16,167,307,133,460,123
北京,2015-02-17,137,307,124,488,65
北京,2015-02-18,125,258,0,292,118
北京,2015-02-19,160,250,61,218,117
北京,2015-02-20,137,200,0,249,127
北京,2015-02-21,137,207,57,203,61
北京,2015-02-22,156,225,60,235,120
北京,2015-02-23,135,220,61,237,135
北京,2015-02-24,162,238,61,261,78
北京,2015-02-25,236,271,132,291,140
北京,2015-02-26,226,306,127,283,141
北京,2015-02-27,201,317,132,306,140
北京,2015-02-28,191,323,129,289,143
北京,2015-03-01,159,358,120,356,143
北京,2015-03-02,224,309,140,326,135
北京,2015-03-03,173,318,154,296,171
北京,2015-03-04,220,309,129,332,145
北京,2015-03-05,207,291,118,292,151
北京,2015-03-06,198,302,120,293,165
北京,2015-03-07,171,309,114,267,141
北京,2015-03-08,160,335,127,284,133
北京,2015-03-09,198,309,133,261,143
北京,2015-03-10,211,317,132,313,163
北京,2015-03-11,169,299,68,286,140
北京,2015-03-12,174,291,130,291,153
北京,2015-03-13,172,294,127,307,145
北京,2015-03-14,149,304,146,284,130
北京,2015-03-15,171,301,122,295,127
北京,2015-03-16,183,312,133,262,129
北京,2015-03-17,185,337,127,303,137
北京,2015-03-18,171,279,137,268,128
北京,2015-03-19,213,294,133,274,137
北京,2015-03-20,214,281,141,342,131
北京,2015-03-21,151,303,116,299,136
北京,2015-03-22,154,299,114,262,122
北京,2015-03-23,170,322,134,257,129
北京,2015-03-24,188,251,137,294,143
北京,2015-03-25,197,320,123,261,136
北京,2015-03-26,190,295,137,288,129
北京,2015-03-27,151,299,131,281,129
北京,2015-03-28,150,324,124,273,66
北京,2015-03-29,163,298,127,262,130
北京,2015-03-30,192,324,125,252,125
北京,2015-03-31,161,314,146,262,140
北京,2015-04-01,169,344,130,277,139
北京,2015-04-02,217,309,65,280,143
北京,2015-04-03,165,305,140,278,135
北京,2015-04-04,138,295,118,290,61
北京,2015-04-05,136,329,123,258,136
北京,2015-04-06,144,310,133,280,125
北京,2015-04-07,208,296,127,258,151
北京,2015-04-08,205,341,128,262,145
北京,2015-04-09,233,287,136,262,127
北京,2015-04-10,178,314,123,253,127
北京,2015-04-11,157,289,123,274,134
北京,2015-04-12,137,316,61,279,134
北京,2015-04-13,192,350,141,247,133
北京,2015-04-14,187,320,120,267,136
北京,2015-04-15,184,314,127,293,134
北京,2015-04-16,158,314,137,265,143
北京,2015-04-17,150,312,124,258,153
北京,2015-04-18,135,301,121,308,137
北京,2015-04-19,144,317,119,277,57
北京,2015-04-20,188,356,125,251,134
北京,2015-04-21,188,296,135,260,140
北京,2015-04-22,239,309,129,290,124
北京,2015-04-23,193,282,137,238,138
北京,2015-04-24,182,317,143,259,132
北京,2015-04-25,165,302,125,276,123
北京,2015-04-26,148,285,126,273,120
北京,2015-04-27,187,322,134,299,127
北京,2015-04-28,189,325,127,255,134
北京,2015-04-29,189,320,132,252,138
北京,2015-04-30,162,314,131,278,146
北京,2015-05-01,176,309,126,267,114
北京,2015-05-02,138,294,69,267,114
北京,2015-05-03,139,312,120,284,132
北京,2015-05-04,167,305,135,254,70
北京,2015-05-05,179,308,126,268,144
北京,2015-05-06,175,317,131,268,142
北京,2015-05-07,163,293,137,243,136
北京,2015-05-08,176,315,132,271,125
北京,2015-05-09,144,291,125,243,66
北京,2015-05-10,142,306,132,257,124
北京,2015-05-11,199,296,127,279,140
北京,2015-05-12,184,339,123,255,148
北京,2015-05-13,193,291,124,270,137
北京,2015-05-14,187,300,144,238,142
北京,2015-05-15,178,328,133,244,64
北京,2015-05-16,156,340,120,252,129
北京,2015-05-17,151,319,124,282,117
北京,2015-05-18,204,319,138,275,129
北京,2015-05-19,214,313,130,294,133
北京,2015-05-20,184,347,131,279,131
北京,2015-05-21,184,313,124,271,144
北京,2015-05-22,201,328,61,237,124
北京,2015-05-23,183,294,118,295,130
北京,2015-05-24,161,296,124,265,125
北京,2015-05-25,195,361,125,291,129
北京,2015-05-26,190,303,128,243,124
北京,2015-05-27,203,368,136,266,139
北京,2015-05-28,199,345,138,254,133
北京,2015-05-29,199,341,123,234,124
北京,2015-05-30,146,283,65,248,117
北京,2015-05-31,158,348,134,246,125
北京,2015-06-01,170,339,124,269,133
北京,2015-06-02,197,341,130,272,132
北京,2015-06-03,214,316,129,271,132
北京,2015-06-04,192,315,124,248,129
北京,2015-06-05,172,346,128,242,135
北京,2015-06-06,148,315,119,267,122
北京,2015-06-07,133,315,116,260,130
北京,2015-06-08,191,338,133,269,127
北京,2015-06-09,180,362,128,252,133
北京,2015-06-10,186,315,134,282,137
北京,2015-06-11,195,311,136,242,137
北京,2015-06-12,194,321,126,250,121
北京,2015-06-13,144,261,126,227,66
北京,2015-06-14,142,267,120,254,114
北京,2015-06-15,188,298,120,245,134
北京,2015-06-16,202,291,128,252,129
北京,2015-06-17,186,295,129,266,146
北京,2015-06-18,161,297,125,259,145
北京,2015-06-19,178,298,132,217,121
北京,2015-06-20,127,271,118,222,79
北京,2015-06-21,134,252,61,179,0
北京,2015-06-22,169,269,127,239,126
北京,2015-06-23,194,272,117,265,141
北京,2015-06-24,167,312,138,273,146
北京,2015-06-25,165,361,129,226,213
北京,2015-06-26,209,398,123,259,139
北京,2015-06-27,134,313,127,211,126
北京,2015-06-28,132,311,69,232,134
北京,2015-06-29,203,398,124,246,153
