area,time,手机银行,精准营销,电子商务,在线理财,网联
北京,2011-01-01,72,57,193,57,0
北京,2011-01-02,74,57,218,0,59
北京,2011-01-03,83,57,271,64,63
北京,2011-01-04,110,80,437,57,59
北京,2011-01-05,102,66,443,59,57
北京,2011-01-06,93,74,436,59,0
北京,2011-01-07,83,72,349,0,57
北京,2011-01-08,74,66,229,59,57
北京,2011-01-09,91,63,251,59,0
北京,2011-01-10,97,66,434,61,61
北京,2011-01-11,110,76,357,59,61
北京,2011-01-12,95,80,392,0,61
北京,2011-01-13,85,76,426,57,57
北京,2011-01-14,83,64,335,64,63
北京,2011-01-15,78,57,219,0,57
北京,2011-01-16,78,57,208,0,0
北京,2011-01-17,93,68,366,57,61
北京,2011-01-18,101,68,372,59,59
北京,2011-01-19,95,89,347,0,59
北京,2011-01-20,93,68,383,59,0
北京,2011-01-21,97,61,267,0,59
北京,2011-01-22,80,0,177,0,0
北京,2011-01-23,80,59,198,0,0
北京,2011-01-24,104,72,321,59,59
北京,2011-01-25,108,61,291,0,63
北京,2011-01-26,93,64,242,61,57
北京,2011-01-27,93,63,242,57,59
北京,2011-01-28,104,66,229,57,57
北京,2011-01-29,80,57,118,0,57
北京,2011-01-30,82,59,173,0,0
北京,2011-01-31,85,59,150,57,0
北京,2011-02-01,64,57,104,0,57
北京,2011-02-02,64,0,82,0,0
北京,2011-02-03,57,0,102,0,0
北京,2011-02-04,64,59,120,0,0
北京,2011-02-05,68,0,104,0,0
北京,2011-02-06,66,0,102,0,0
北京,2011-02-07,63,0,114,61,0
北京,2011-02-08,74,57,133,57,0
北京,2011-02-09,93,59,290,61,57
北京,2011-02-10,99,68,321,0,0
北京,2011-02-11,85,82,374,57,57
北京,2011-02-12,82,68,395,57,57
北京,2011-02-13,108,61,264,57,61
北京,2011-02-14,101,72,428,57,63
北京,2011-02-15,99,70,443,57,61
北京,2011-02-16,120,66,442,59,59
北京,2011-02-17,110,78,442,57,59
北京,2011-02-18,114,70,400,61,64
北京,2011-02-19,76,59,250,59,0
北京,2011-02-20,91,64,276,57,0
北京,2011-02-21,125,78,558,57,57
北京,2011-02-22,112,78,499,64,59
北京,2011-02-23,112,70,560,59,66
北京,2011-02-24,99,68,560,59,59
北京,2011-02-25,106,80,499,57,59
北京,2011-02-26,89,80,330,61,0
北京,2011-02-27,95,64,349,0,59
北京,2011-02-28,121,72,554,59,59
北京,2011-03-01,112,82,490,59,57
北京,2011-03-02,104,68,592,63,63
北京,2011-03-03,106,74,627,57,59
北京,2011-03-04,101,66,499,0,61
北京,2011-03-05,95,61,327,0,0
北京,2011-03-06,85,61,341,0,57
北京,2011-03-07,110,87,591,63,64
北京,2011-03-08,101,85,566,57,64
北京,2011-03-09,106,66,577,63,61
北京,2011-03-10,120,80,555,64,57
北京,2011-03-11,110,70,530,0,63
北京,2011-03-12,89,63,344,59,0
北京,2011-03-13,93,66,358,59,0
北京,2011-03-14,129,76,589,0,64
北京,2011-03-15,129,64,575,0,57
北京,2011-03-16,123,66,526,59,61
北京,2011-03-17,102,87,496,0,57
北京,2011-03-18,121,70,465,63,64
北京,2011-03-19,87,61,282,59,0
北京,2011-03-20,101,63,340,0,57
北京,2011-03-21,123,83,527,0,63
北京,2011-03-22,123,83,580,59,57
北京,2011-03-23,101,64,533,59,57
北京,2011-03-24,131,82,492,0,61
北京,2011-03-25,102,76,459,0,61
北京,2011-03-26,82,61,340,0,59
北京,2011-03-27,87,66,332,0,63
北京,2011-03-28,139,91,577,57,63
北京,2011-03-29,133,78,622,0,63
北京,2011-03-30,102,95,496,57,64
北京,2011-03-31,110,87,541,59,0
北京,2011-04-01,129,82,529,0,59
北京,2011-04-02,104,72,443,0,57
北京,2011-04-03,85,64,190,57,0
北京,2011-04-04,93,57,248,57,61
北京,2011-04-05,95,70,298,61,57
北京,2011-04-06,106,74,560,59,59
北京,2011-04-07,114,85,588,57,64
北京,2011-04-08,93,74,529,61,57
北京,2011-04-09,87,64,326,0,0
北京,2011-04-10,91,63,333,61,59
北京,2011-04-11,104,82,516,57,57
北京,2011-04-12,102,76,529,61,0
北京,2011-04-13,110,80,538,0,59
北京,2011-04-14,108,72,512,0,61
北京,2011-04-15,83,76,475,0,61
北京,2011-04-16,102,61,273,59,0
北京,2011-04-17,101,64,326,57,59
北京,2011-04-18,108,68,518,59,59
北京,2011-04-19,110,82,560,61,64
北京,2011-04-20,104,82,544,0,63
北京,2011-04-21,99,68,541,57,0
北京,2011-04-22,95,76,464,57,59
北京,2011-04-23,85,59,313,0,0
北京,2011-04-24,83,64,318,57,0
北京,2011-04-25,106,82,580,0,59
北京,2011-04-26,104,76,566,59,0
北京,2011-04-27,104,78,492,0,59
北京,2011-04-28,99,74,543,0,57
北京,2011-04-29,106,72,408,57,0
北京,2011-04-30,89,57,225,0,59
北京,2011-05-01,80,64,233,0,57
北京,2011-05-02,80,57,298,0,57
北京,2011-05-03,99,68,524,0,0
北京,2011-05-04,114,95,551,66,57
北京,2011-05-05,114,91,591,0,0
北京,2011-05-06,93,89,498,0,63
北京,2011-05-07,82,61,357,0,59
北京,2011-05-08,95,61,408,0,0
北京,2011-05-09,121,87,645,59,57
北京,2011-05-10,102,87,577,57,0
北京,2011-05-11,93,68,551,57,57
北京,2011-05-12,91,85,602,59,57
北京,2011-05-13,91,78,571,0,63
北京,2011-05-14,89,63,420,0,0
北京,2011-05-15,78,61,416,57,0
北京,2011-05-16,97,70,613,57,61
北京,2011-05-17,99,76,554,0,57
北京,2011-05-18,85,85,572,0,59
北京,2011-05-19,112,68,552,0,61
北京,2011-05-20,93,68,470,59,64
北京,2011-05-21,83,63,315,57,57
北京,2011-05-22,76,64,357,0,0
北京,2011-05-23,102,74,628,0,61
北京,2011-05-24,104,82,606,59,66
北京,2011-05-25,114,78,566,61,57
北京,2011-05-26,99,72,588,59,57
北京,2011-05-27,95,72,475,57,61
北京,2011-05-28,87,59,332,0,57
北京,2011-05-29,97,59,288,0,57
北京,2011-05-30,112,70,537,0,59
北京,2011-05-31,131,78,540,0,57
北京,2011-06-01,102,74,526,0,57
北京,2011-06-02,97,91,487,57,64
北京,2011-06-03,123,70,459,0,59
北京,2011-06-04,85,57,229,0,57
北京,2011-06-05,74,59,222,0,0
北京,2011-06-06,82,63,260,64,0
北京,2011-06-07,106,76,566,0,61
北京,2011-06-08,95,87,568,0,59
北京,2011-06-09,89,70,543,0,57
北京,2011-06-10,93,74,482,0,57
北京,2011-06-11,104,66,313,0,59
北京,2011-06-12,83,72,350,59,0
北京,2011-06-13,99,80,637,0,57
北京,2011-06-14,101,76,558,61,0
北京,2011-06-15,110,78,599,57,57
北京,2011-06-16,104,95,547,57,61
北京,2011-06-17,114,68,459,0,57
北京,2011-06-18,78,61,301,0,59
北京,2011-06-19,80,64,316,59,57
北京,2011-06-20,97,89,585,57,57
北京,2011-06-21,87,72,591,57,59
北京,2011-06-22,99,80,530,0,0
北京,2011-06-23,104,76,532,0,61
北京,2011-06-24,101,74,527,57,0
北京,2011-06-25,66,57,336,0,59
北京,2011-06-26,76,76,385,0,64
北京,2011-06-27,102,68,650,0,57
北京,2011-06-28,95,76,662,57,57
北京,2011-06-29,118,82,569,0,57
北京,2011-06-30,116,70,533,0,59
北京,2011-07-01,95,80,462,0,57
北京,2011-07-02,89,57,316,59,0
北京,2011-07-03,76,63,276,0,57
北京,2011-07-04,108,70,546,59,59
北京,2011-07-05,110,74,546,0,64
北京,2011-07-06,104,80,502,0,57
北京,2011-07-07,99,78,544,59,0
北京,2011-07-08,102,83,454,57,0
北京,2011-07-09,76,64,259,0,0
北京,2011-07-10,95,64,298,57,0
北京,2011-07-11,114,83,543,59,57
北京,2011-07-12,102,85,537,57,57
北京,2011-07-13,85,72,484,61,57
北京,2011-07-14,114,85,490,0,59
北京,2011-07-15,87,70,416,0,0
北京,2011-07-16,80,68,247,64,59
北京,2011-07-17,82,61,327,57,57
北京,2011-07-18,97,78,595,57,57
北京,2011-07-19,116,76,479,0,57
北京,2011-07-20,123,66,524,0,0
北京,2011-07-21,101,68,499,59,64
北京,2011-07-22,112,74,504,57,63
北京,2011-07-23,91,59,332,0,63
北京,2011-07-24,97,63,291,0,57
北京,2011-07-25,99,68,552,63,0
北京,2011-07-26,87,83,478,57,0
北京,2011-07-27,116,74,592,57,0
北京,2011-07-28,99,72,602,0,61
北京,2011-07-29,108,68,501,0,68
北京,2011-07-30,91,0,296,57,0
北京,2011-07-31,89,61,281,0,0
北京,2011-08-01,104,72,524,0,57
北京,2011-08-02,110,74,471,0,57
北京,2011-08-03,121,76,605,0,61
北京,2011-08-04,129,68,457,59,0
北京,2011-08-05,102,68,414,0,61
北京,2011-08-06,87,0,271,59,59
北京,2011-08-07,68,64,264,0,0
北京,2011-08-08,118,72,492,0,0
北京,2011-08-09,108,72,499,57,59
北京,2011-08-10,95,87,516,57,59
北京,2011-08-11,106,66,481,57,59
北京,2011-08-12,85,68,445,0,57
北京,2011-08-13,74,61,273,59,61
北京,2011-08-14,93,57,276,0,57
北京,2011-08-15,91,70,499,57,59
北京,2011-08-16,108,85,510,57,57
北京,2011-08-17,108,72,499,59,61
北京,2011-08-18,106,83,509,61,57
北京,2011-08-19,118,80,430,0,57
北京,2011-08-20,97,57,250,57,57
北京,2011-08-21,91,59,222,0,57
北京,2011-08-22,101,70,533,0,61
北京,2011-08-23,102,63,515,57,0
北京,2011-08-24,125,70,502,57,0
北京,2011-08-25,120,68,439,57,57
北京,2011-08-26,97,59,397,0,57
北京,2011-08-27,78,59,251,0,57
北京,2011-08-28,93,61,278,0,0
北京,2011-08-29,102,64,471,57,57
北京,2011-08-30,104,74,492,0,63
北京,2011-08-31,116,63,442,0,66
北京,2011-09-01,121,64,513,59,61
北京,2011-09-02,104,74,423,0,57
北京,2011-09-03,87,57,299,57,0
北京,2011-09-04,89,61,282,0,57
北京,2011-09-05,101,64,527,57,59
北京,2011-09-06,121,72,492,57,61
北京,2011-09-07,116,68,479,0,0
北京,2011-09-08,121,80,487,57,57
北京,2011-09-09,127,70,433,0,0
北京,2011-09-10,91,61,228,0,59
北京,2011-09-11,78,68,187,57,0
北京,2011-09-12,70,63,236,0,57
北京,2011-09-13,123,76,507,0,57
北京,2011-09-14,118,70,551,0,0
北京,2011-09-15,101,87,493,57,0
北京,2011-09-16,108,83,447,57,57
北京,2011-09-17,97,64,226,0,0
北京,2011-09-18,82,57,276,0,0
北京,2011-09-19,104,89,547,68,57
北京,2011-09-20,114,72,487,57,57
北京,2011-09-21,82,76,462,57,0
北京,2011-09-22,110,85,532,0,0
北京,2011-09-23,131,72,420,0,57
北京,2011-09-24,99,63,270,0,0
北京,2011-09-25,89,64,281,61,0
北京,2011-09-26,120,68,484,59,59
北京,2011-09-27,89,82,501,59,57
北京,2011-09-28,106,76,440,0,57
北京,2011-09-29,112,70,487,0,57
北京,2011-09-30,95,63,310,0,57
北京,2011-10-01,91,61,157,0,57
北京,2011-10-02,89,59,170,0,0
北京,2011-10-03,85,0,187,0,0
北京,2011-10-04,74,57,216,0,0
北京,2011-10-05,78,59,222,57,0
北京,2011-10-06,68,61,204,57,0
北京,2011-10-07,83,59,247,0,59
北京,2011-10-08,125,74,488,0,0
北京,2011-10-09,112,74,569,57,61
北京,2011-10-10,110,78,564,57,57
北京,2011-10-11,133,68,546,57,57
北京,2011-10-12,101,68,611,59,57
北京,2011-10-13,104,70,512,59,0
北京,2011-10-14,110,82,498,0,59
北京,2011-10-15,91,64,315,0,0
北京,2011-10-16,82,57,341,0,57
北京,2011-10-17,110,74,654,0,61
北京,2011-10-18,87,82,535,59,59
北京,2011-10-19,123,74,555,57,0
北京,2011-10-20,97,70,560,0,0
北京,2011-10-21,80,72,516,0,59
北京,2011-10-22,87,59,313,57,0
北京,2011-10-23,78,68,330,0,59
北京,2011-10-24,118,78,582,0,57
北京,2011-10-25,93,76,529,0,59
北京,2011-10-26,106,72,540,0,59
北京,2011-10-27,114,76,506,57,0
北京,2011-10-28,89,64,498,57,57
北京,2011-10-29,106,63,310,0,0
北京,2011-10-30,114,61,309,0,0
北京,2011-10-31,123,80,561,0,0
北京,2011-11-01,110,70,600,0,59
北京,2011-11-02,108,89,568,0,63
北京,2011-11-03,116,72,561,0,57
北京,2011-11-04,106,61,526,0,59
北京,2011-11-05,123,61,310,0,0
北京,2011-11-06,110,66,298,0,0
北京,2011-11-07,118,78,595,57,64
北京,2011-11-08,104,68,543,57,0
北京,2011-11-09,99,70,547,0,0
北京,2011-11-10,123,78,549,57,61
北京,2011-11-11,95,87,400,0,57
北京,2011-11-12,95,61,248,0,59
北京,2011-11-13,108,63,285,59,57
北京,2011-11-14,116,72,599,0,0
北京,2011-11-15,118,89,535,0,57
北京,2011-11-16,101,82,537,0,63
北京,2011-11-17,102,85,543,0,0
北京,2011-11-18,112,74,448,0,63
北京,2011-11-19,70,59,270,0,0
北京,2011-11-20,89,57,282,0,59
北京,2011-11-21,101,80,577,0,57
北京,2011-11-22,120,70,524,0,0
北京,2011-11-23,104,66,547,57,59
北京,2011-11-24,114,87,547,57,59
北京,2011-11-25,114,68,507,0,0
北京,2011-11-26,83,66,293,0,0
北京,2011-11-27,91,66,318,64,0
北京,2011-11-28,101,78,569,57,57
北京,2011-11-29,112,76,566,57,59
北京,2011-11-30,116,74,577,0,61
北京,2011-12-01,114,66,540,57,59
北京,2011-12-02,108,83,557,61,0
北京,2011-12-03,78,59,347,0,0
北京,2011-12-04,104,61,357,0,0
北京,2011-12-05,106,63,642,57,59
北京,2011-12-06,112,70,616,0,59
北京,2011-12-07,112,82,585,0,57
北京,2011-12-08,139,68,526,0,59
北京,2011-12-09,108,95,524,57,59
北京,2011-12-10,121,66,298,0,61
北京,2011-12-11,91,57,349,57,0
北京,2011-12-12,91,57,349,57,0
北京,2011-12-13,114,87,741,0,57
北京,2011-12-14,129,89,628,0,57
北京,2011-12-15,116,74,608,59,57
北京,2011-12-16,137,72,504,63,0
北京,2011-12-17,87,70,343,57,0
北京,2011-12-18,89,0,389,0,57
北京,2011-12-19,118,64,572,0,61
北京,2011-12-20,140,74,569,59,57
北京,2011-12-21,102,97,572,57,59
北京,2011-12-22,104,87,575,61,0
北京,2011-12-23,104,74,529,0,57
北京,2011-12-24,95,61,281,0,0
北京,2011-12-25,91,68,336,0,57
北京,2011-12-26,116,80,551,57,59
北京,2011-12-27,112,82,557,0,61
北京,2011-12-28,97,61,578,0,57
北京,2011-12-29,140,66,464,0,59
北京,2011-12-30,87,61,420,57,61
北京,2011-12-31,91,59,420,0,0
北京,2012-01-01,82,0,201,0,57
北京,2012-01-02,82,59,236,0,0
北京,2012-01-03,106,61,301,0,59
北京,2012-01-04,110,78,488,57,59
北京,2012-01-05,123,70,482,0,59
北京,2012-01-06,112,85,411,59,59
北京,2012-01-07,110,57,279,0,0
北京,2012-01-08,106,61,270,0,0
北京,2012-01-09,121,74,498,59,57
北京,2012-01-10,142,70,481,57,59
北京,2012-01-11,112,68,442,0,0
北京,2012-01-12,125,66,422,57,63
北京,2012-01-13,112,59,409,57,57
北京,2012-01-14,89,63,202,0,0
北京,2012-01-15,87,63,188,0,61
北京,2012-01-16,89,74,324,0,0
北京,2012-01-17,123,64,333,0,61
北京,2012-01-18,104,61,273,0,0
北京,2012-01-19,89,59,243,0,0
北京,2012-01-20,82,59,194,0,57
北京,2012-01-21,70,57,121,0,0
北京,2012-01-22,68,57,108,0,0
北京,2012-01-23,70,0,110,0,0
北京,2012-01-24,61,0,135,0,0
北京,2012-01-25,70,0,118,0,57
北京,2012-01-26,63,0,121,57,57
北京,2012-01-27,64,0,163,0,57
北京,2012-01-28,78,57,159,0,0
北京,2012-01-29,78,63,333,0,59
北京,2012-01-30,108,63,372,57,57
北京,2012-01-31,95,66,478,57,0
北京,2012-02-01,127,66,459,61,57
北京,2012-02-02,104,72,499,59,61
北京,2012-02-03,101,68,448,0,61
北京,2012-02-04,82,0,287,0,57
北京,2012-02-05,78,61,264,0,0
北京,2012-02-06,116,72,529,57,57
北京,2012-02-07,110,80,566,57,57
北京,2012-02-08,137,85,592,57,63
北京,2012-02-09,123,74,513,57,59
北京,2012-02-10,114,85,456,0,57
北京,2012-02-11,82,70,226,57,57
北京,2012-02-12,93,68,260,59,0
北京,2012-02-13,114,89,608,0,0
北京,2012-02-14,148,83,488,57,59
北京,2012-02-15,102,87,583,61,57
北京,2012-02-16,120,72,493,57,59
北京,2012-02-17,110,85,473,0,57
北京,2012-02-18,89,70,271,0,61
北京,2012-02-19,91,0,305,0,57
北京,2012-02-20,125,76,664,57,0
北京,2012-02-21,116,78,580,0,0
北京,2012-02-22,155,85,633,0,0
北京,2012-02-23,146,91,608,66,59
北京,2012-02-24,140,93,527,0,61
北京,2012-02-25,85,61,299,0,0
北京,2012-02-26,85,64,335,61,0
北京,2012-02-27,131,85,585,59,59
北京,2012-02-28,170,91,586,0,57
北京,2012-02-29,121,78,560,0,57
北京,2012-03-01,127,70,523,61,57
北京,2012-03-02,102,76,533,0,63
北京,2012-03-03,82,0,313,57,0
北京,2012-03-04,85,64,335,61,0
北京,2012-03-05,116,91,600,59,64
北京,2012-03-06,118,102,594,0,64
北京,2012-03-07,118,102,588,57,59
北京,2012-03-08,121,85,572,0,59
北京,2012-03-09,112,82,566,57,57
北京,2012-03-10,85,70,310,0,59
北京,2012-03-11,102,74,333,0,0
北京,2012-03-12,110,87,628,0,57
北京,2012-03-13,108,74,684,57,57
北京,2012-03-14,129,101,557,0,59
北京,2012-03-15,110,99,613,0,0
北京,2012-03-16,108,83,530,59,0
北京,2012-03-17,85,70,310,0,59
北京,2012-03-18,102,74,333,0,0
北京,2012-03-19,118,87,591,57,64
北京,2012-03-20,120,78,560,0,57
北京,2012-03-21,114,87,578,0,61
北京,2012-03-22,131,91,583,57,61
北京,2012-03-23,139,89,530,0,0
北京,2012-03-24,80,61,347,0,0
北京,2012-03-25,91,63,371,68,0
北京,2012-03-26,114,93,628,0,64
北京,2012-03-27,95,93,658,0,59
北京,2012-03-28,110,89,701,57,57
北京,2012-03-29,131,91,583,57,61
北京,2012-03-30,123,82,591,57,61
北京,2012-03-31,102,82,585,0,59
北京,2012-04-01,102,85,502,57,59
北京,2012-04-02,87,66,282,0,0
北京,2012-04-03,99,63,302,0,0
北京,2012-04-04,97,66,326,57,0
北京,2012-04-05,125,104,630,0,59
北京,2012-04-06,112,91,609,57,59
北京,2012-04-07,101,63,434,0,57
北京,2012-04-08,82,70,405,0,57
北京,2012-04-09,123,80,703,0,59
北京,2012-04-10,116,80,693,63,57
北京,2012-04-11,106,80,537,57,57
北京,2012-04-12,102,68,530,0,61
北京,2012-04-13,125,70,518,57,0
北京,2012-04-14,91,59,335,0,0
北京,2012-04-15,97,74,357,0,57
北京,2012-04-16,118,70,571,57,57
北京,2012-04-17,120,93,586,59,57
北京,2012-04-18,99,74,606,0,64
北京,2012-04-19,112,78,563,0,57
北京,2012-04-20,102,72,541,0,61
北京,2012-04-21,89,70,323,57,0
北京,2012-04-22,95,72,358,0,0
北京,2012-04-23,127,80,625,0,0
北京,2012-04-24,125,97,630,0,57
北京,2012-04-25,127,78,585,0,57
北京,2012-04-26,104,70,509,61,0
北京,2012-04-27,123,74,461,0,0
北京,2012-04-28,99,78,451,0,59
北京,2012-04-29,78,59,257,57,57
北京,2012-04-30,76,63,254,0,0
北京,2012-05-01,80,63,276,0,0
北京,2012-05-02,97,76,564,59,0
北京,2012-05-03,142,91,476,0,66
北京,2012-05-04,118,80,439,57,57
北京,2012-05-05,85,61,352,0,0
北京,2012-05-06,93,72,360,0,0
北京,2012-05-07,106,82,586,57,61
北京,2012-05-08,106,85,630,0,0
北京,2012-05-09,118,82,532,57,63
北京,2012-05-10,101,80,493,0,0
北京,2012-05-11,110,80,537,0,59
北京,2012-05-12,87,63,425,57,0
北京,2012-05-13,82,89,431,0,57
北京,2012-05-14,120,91,554,0,61
北京,2012-05-15,120,78,611,57,59
北京,2012-05-16,99,85,647,0,61
北京,2012-05-17,118,78,515,63,59
北京,2012-05-18,125,80,499,0,61
北京,2012-05-19,82,64,301,0,0
北京,2012-05-20,87,63,326,0,57
北京,2012-05-21,116,68,546,0,57
北京,2012-05-22,140,106,509,0,59
北京,2012-05-23,114,78,535,57,0
北京,2012-05-24,114,80,485,57,59
北京,2012-05-25,118,78,450,57,57
北京,2012-05-26,80,59,305,57,0
北京,2012-05-27,83,64,309,0,57
北京,2012-05-28,110,82,558,0,57
北京,2012-05-29,123,85,515,59,61
北京,2012-05-30,89,70,551,0,57
北京,2012-05-31,112,91,492,0,59
北京,2012-06-01,102,63,392,57,0
北京,2012-06-02,78,64,279,0,0
北京,2012-06-03,82,68,329,0,57
北京,2012-06-04,123,83,609,0,63
北京,2012-06-05,110,72,588,0,64
北京,2012-06-06,131,76,561,0,57
北京,2012-06-07,102,78,524,63,0
北京,2012-06-08,91,68,397,0,0
北京,2012-06-09,80,63,273,0,0
北京,2012-06-10,87,68,273,0,61
北京,2012-06-11,87,82,543,0,59
北京,2012-06-12,129,80,479,0,57
北京,2012-06-13,123,70,501,57,61
北京,2012-06-14,101,74,462,57,59
北京,2012-06-15,102,68,419,0,57
北京,2012-06-16,82,63,268,0,57
北京,2012-06-17,89,64,268,57,0
北京,2012-06-18,121,66,537,0,0
北京,2012-06-19,112,82,409,57,57
北京,2012-06-20,91,72,526,0,0
北京,2012-06-21,91,68,454,0,63
北京,2012-06-22,70,68,225,0,0
北京,2012-06-23,78,57,236,0,0
北京,2012-06-24,87,59,343,0,57
北京,2012-06-25,102,76,696,0,0
北京,2012-06-26,123,74,707,0,0
北京,2012-06-27,112,95,678,57,61
北京,2012-06-28,104,83,623,57,59
北京,2012-06-29,93,63,495,0,0
北京,2012-06-30,97,66,309,0,0
北京,2012-07-01,76,61,315,0,0
北京,2012-07-02,114,80,501,0,57
北京,2012-07-03,104,83,519,59,0
北京,2012-07-04,118,89,585,57,0
北京,2012-07-05,118,74,526,0,0
北京,2012-07-06,102,74,454,61,0
北京,2012-07-07,74,63,288,0,0
北京,2012-07-08,99,59,326,57,57
北京,2012-07-09,120,78,546,0,59
北京,2012-07-10,121,78,479,0,0
北京,2012-07-11,104,80,465,57,61
北京,2012-07-12,104,70,479,0,59
北京,2012-07-13,110,76,440,0,0
北京,2012-07-14,78,61,243,0,0
北京,2012-07-15,87,61,233,0,0
北京,2012-07-16,102,78,490,57,61
北京,2012-07-17,139,66,470,0,0
北京,2012-07-18,104,91,498,0,59
北京,2012-07-19,114,91,443,0,0
北京,2012-07-20,80,91,408,0,57
北京,2012-07-21,74,63,270,0,0
北京,2012-07-22,80,61,233,0,57
北京,2012-07-23,120,82,499,57,59
北京,2012-07-24,85,82,499,57,59
北京,2012-07-25,112,80,456,0,0
北京,2012-07-26,104,76,450,57,0
北京,2012-07-27,114,63,437,0,63
北京,2012-07-28,83,0,371,0,0
北京,2012-07-29,87,64,336,57,0
北京,2012-07-30,118,68,391,59,0
北京,2012-07-31,125,85,430,0,57
北京,2012-08-01,110,72,461,0,0
北京,2012-08-02,104,76,439,0,59
北京,2012-08-03,101,72,374,0,0
北京,2012-08-04,78,59,201,0,57
北京,2012-08-05,78,57,222,0,0
北京,2012-08-06,99,78,409,0,57
北京,2012-08-07,112,78,363,0,59
北京,2012-08-08,101,74,397,0,59
北京,2012-08-09,104,87,321,0,59
北京,2012-08-10,101,66,389,0,0
北京,2012-08-11,87,0,250,0,0
北京,2012-08-12,104,63,216,57,0
北京,2012-08-13,101,78,425,0,57
北京,2012-08-14,116,76,428,0,61
北京,2012-08-15,97,85,457,0,63
北京,2012-08-16,108,66,442,0,0
北京,2012-08-17,104,74,386,0,0
北京,2012-08-18,83,57,195,0,63
北京,2012-08-19,85,61,247,0,0
北京,2012-08-20,106,72,402,0,59
北京,2012-08-21,91,74,403,59,57
北京,2012-08-22,139,83,371,0,0
北京,2012-08-23,101,76,344,59,0
北京,2012-08-24,106,72,332,0,0
北京,2012-08-25,78,63,195,0,0
北京,2012-08-26,99,59,197,0,0
北京,2012-08-27,104,82,377,0,57
北京,2012-08-28,116,61,385,57,0
北京,2012-08-29,121,76,318,57,0
北京,2012-08-30,102,70,347,0,59
北京,2012-08-31,91,76,291,0,0
北京,2012-09-01,91,59,209,0,0
北京,2012-09-02,80,59,229,0,61
北京,2012-09-03,121,76,369,59,57
北京,2012-09-04,97,74,395,0,57
北京,2012-09-05,95,76,423,0,57
北京,2012-09-06,112,68,395,59,59
北京,2012-09-07,99,78,369,0,0
北京,2012-09-08,99,64,204,0,0
北京,2012-09-09,82,57,248,0,0
北京,2012-09-10,114,70,430,0,0
北京,2012-09-11,104,72,329,57,57
北京,2012-09-12,97,87,386,0,59
北京,2012-09-13,101,74,346,0,0
北京,2012-09-14,102,80,319,0,59
北京,2012-09-15,78,61,180,57,0
北京,2012-09-16,80,64,222,0,0
北京,2012-09-17,125,76,397,57,57
北京,2012-09-18,120,74,366,57,57
北京,2012-09-19,125,78,329,57,59
北京,2012-09-20,127,87,358,0,0
北京,2012-09-21,104,70,312,0,0
北京,2012-09-22,74,61,187,0,0
北京,2012-09-23,68,61,218,0,0
北京,2012-09-24,110,76,367,57,0
北京,2012-09-25,101,72,355,0,0
北京,2012-09-26,123,74,329,0,57
北京,2012-09-27,114,64,287,0,0
北京,2012-09-28,104,74,240,57,0
北京,2012-09-29,97,61,184,0,0
北京,2012-09-30,76,57,131,0,57
北京,2012-10-01,80,59,133,0,0
北京,2012-10-02,70,61,150,0,0
北京,2012-10-03,80,57,133,0,0
北京,2012-10-04,78,0,144,0,0
北京,2012-10-05,74,57,162,0,0
北京,2012-10-06,72,57,190,59,0
北京,2012-10-07,82,70,216,0,0
北京,2012-10-08,116,83,350,0,57
北京,2012-10-09,123,83,392,57,59
北京,2012-10-10,118,82,419,0,57
北京,2012-10-11,106,80,369,57,0
北京,2012-10-12,91,70,318,0,59
北京,2012-10-13,91,59,219,0,0
北京,2012-10-14,87,64,204,0,0
北京,2012-10-15,116,133,417,57,57
北京,2012-10-16,121,85,377,0,57
北京,2012-10-17,133,87,408,57,57
北京,2012-10-18,121,76,433,0,0
北京,2012-10-19,135,74,340,0,57
北京,2012-10-20,95,59,201,0,0
北京,2012-10-21,97,72,268,0,0
北京,2012-10-22,102,82,451,59,57
北京,2012-10-23,129,87,383,0,0
北京,2012-10-24,116,85,369,0,57
北京,2012-10-25,129,76,361,57,57
北京,2012-10-26,102,74,288,0,0
北京,2012-10-27,78,63,209,0,0
北京,2012-10-28,76,63,205,0,0
北京,2012-10-29,118,72,371,0,61
北京,2012-10-30,118,74,395,57,57
北京,2012-10-31,114,68,374,57,59
北京,2012-11-01,87,74,324,0,59
北京,2012-11-02,95,72,293,0,57
北京,2012-11-03,91,59,253,0,0
北京,2012-11-04,95,68,242,0,0
北京,2012-11-05,104,72,423,0,57
北京,2012-11-06,101,82,391,0,0
北京,2012-11-07,120,72,392,0,59
北京,2012-11-08,102,87,374,0,68
北京,2012-11-09,112,72,371,0,0
北京,2012-11-10,85,64,231,57,0
北京,2012-11-11,89,61,231,57,0
北京,2012-11-12,116,82,509,0,59
北京,2012-11-13,118,87,453,0,59
北京,2012-11-14,110,72,442,0,0
北京,2012-11-15,108,72,378,0,59
北京,2012-11-16,121,82,364,0,61
北京,2012-11-17,85,74,254,0,57
北京,2012-11-18,89,66,291,59,0
北京,2012-11-19,106,83,461,57,59
北京,2012-11-20,123,87,378,59,59
北京,2012-11-21,97,72,386,57,0
北京,2012-11-22,118,87,378,0,57
北京,2012-11-23,89,85,354,0,57
北京,2012-11-24,99,63,278,0,0
北京,2012-11-25,102,59,259,57,0
北京,2012-11-26,99,72,454,0,59
北京,2012-11-27,108,85,443,0,0
北京,2012-11-28,112,80,423,0,63
