area,time,网上银行,电子银行,网银,众筹,P2P
北京,2014-10-13,317,133,274,708,1941
北京,2014-10-14,292,123,277,727,1827
北京,2014-10-15,323,125,295,717,1841
北京,2014-10-16,312,121,276,713,1811
北京,2014-10-17,311,146,265,608,1797
北京,2014-10-18,297,125,305,448,1620
北京,2014-10-19,344,155,276,505,1639
北京,2014-10-20,313,121,286,758,1862
北京,2014-10-21,338,133,276,763,1846
北京,2014-10-22,332,76,286,759,1921
北京,2014-10-23,340,139,289,857,1950
北京,2014-10-24,306,141,262,765,1847
北京,2014-10-25,293,123,281,541,1712
北京,2014-10-26,289,142,226,468,1500
北京,2014-10-27,299,142,280,751,1785
北京,2014-10-28,289,151,278,821,1825
北京,2014-10-29,520,139,314,775,1937
北京,2014-10-30,272,150,280,759,1833
北京,2014-10-31,301,127,305,676,1807
北京,2014-11-01,344,123,310,431,1693
北京,2014-11-02,321,125,292,646,1606
北京,2014-11-03,312,133,260,722,1898
北京,2014-11-04,327,138,284,779,1866
北京,2014-11-05,303,127,276,784,1883
北京,2014-11-06,313,121,290,728,1870
北京,2014-11-07,300,126,314,674,1767
北京,2014-11-08,291,124,297,458,1497
北京,2014-11-09,316,118,312,450,1462
北京,2014-11-10,342,131,325,699,1707
北京,2014-11-11,385,134,363,749,1586
北京,2014-11-12,302,136,308,818,1834
北京,2014-11-13,302,133,269,915,1833
北京,2014-11-14,308,127,285,1014,1830
北京,2014-11-15,316,131,279,848,1625
北京,2014-11-16,387,140,346,682,1572
北京,2014-11-17,352,148,335,1175,1847
北京,2014-11-18,359,133,276,1017,1844
北京,2014-11-19,294,145,279,985,1861
北京,2014-11-20,310,139,288,1062,1864
北京,2014-11-21,322,134,271,969,1843
北京,2014-11-22,311,129,312,704,1642
北京,2014-11-23,305,122,259,686,1718
北京,2014-11-24,303,125,233,1056,1850
北京,2014-11-25,288,123,288,1169,1858
北京,2014-11-26,305,129,275,1103,1831
北京,2014-11-27,287,141,282,978,1847
北京,2014-11-28,301,140,263,973,1801
北京,2014-11-29,308,133,272,697,1701
北京,2014-11-30,278,142,287,864,1617
北京,2014-12-01,332,128,292,1190,1829
北京,2014-12-02,314,142,250,1107,1850
北京,2014-12-03,326,149,283,1180,1879
北京,2014-12-04,291,139,285,1045,1841
北京,2014-12-05,294,142,308,961,1794
北京,2014-12-06,323,144,282,694,1605
北京,2014-12-07,303,134,312,798,1684
北京,2014-12-08,340,140,314,1122,1824
北京,2014-12-09,297,136,275,1208,1862
北京,2014-12-10,320,140,301,1090,1821
北京,2014-12-11,334,128,280,983,1845
北京,2014-12-12,366,127,324,854,1851
北京,2014-12-13,324,128,295,738,1685
北京,2014-12-14,307,142,266,805,1635
北京,2014-12-15,361,155,312,1117,1827
北京,2014-12-16,366,129,322,1031,1817
北京,2014-12-17,336,131,253,1016,1783
北京,2014-12-18,329,142,279,1303,1849
北京,2014-12-19,351,138,271,1180,1803
北京,2014-12-20,278,121,295,728,1645
北京,2014-12-21,328,129,276,796,1593
北京,2014-12-22,334,147,278,1032,1763
北京,2014-12-23,341,132,244,979,1798
北京,2014-12-24,304,131,263,844,1754
北京,2014-12-25,261,136,264,1018,1802
北京,2014-12-26,329,120,254,983,1778
北京,2014-12-27,304,128,285,700,1579
北京,2014-12-28,334,130,255,767,1622
北京,2014-12-29,360,132,281,970,1798
北京,2014-12-30,359,135,283,1026,1754
北京,2014-12-31,342,131,290,866,1667
北京,2015-01-01,312,127,314,497,1305
北京,2015-01-02,341,136,329,539,1436
北京,2015-01-03,310,124,283,671,1626
北京,2015-01-04,378,142,330,1072,2034
北京,2015-01-05,407,165,297,1310,2073
北京,2015-01-06,322,162,284,1163,1873
北京,2015-01-07,345,166,290,1152,1842
北京,2015-01-08,342,137,263,1082,1844
北京,2015-01-09,330,167,251,909,1767
北京,2015-01-10,325,149,258,674,1425
北京,2015-01-11,286,131,294,758,1621
北京,2015-01-12,348,137,288,1100,1839
北京,2015-01-13,314,142,275,1151,1877
北京,2015-01-14,321,138,297,1152,1854
北京,2015-01-15,363,138,317,1039,1817
北京,2015-01-16,357,135,277,856,1822
北京,2015-01-17,295,118,249,627,1604
北京,2015-01-18,348,118,261,746,1556
北京,2015-01-19,333,140,281,1010,2634
北京,2015-01-20,306,132,280,975,1854
北京,2015-01-21,309,137,267,951,1922
北京,2015-01-22,309,131,322,880,1847
北京,2015-01-23,333,124,274,880,2100
北京,2015-01-24,292,137,304,642,1698
北京,2015-01-25,344,120,282,654,1536
北京,2015-01-26,332,135,256,1001,1820
北京,2015-01-27,317,132,274,813,1755
北京,2015-01-28,294,135,265,903,1800
北京,2015-01-29,299,143,268,918,1827
北京,2015-01-30,297,123,228,857,1712
北京,2015-01-31,274,121,223,700,1507
北京,2015-02-01,289,125,262,675,1450
北京,2015-02-02,301,122,269,925,1735
北京,2015-02-03,294,134,268,889,1794
北京,2015-02-04,275,135,265,908,1791
北京,2015-02-05,315,126,241,774,1789
北京,2015-02-06,283,125,256,778,1716
北京,2015-02-07,283,133,268,584,1392
北京,2015-02-08,259,120,250,633,1235
北京,2015-02-09,257,127,240,764,1644
北京,2015-02-10,291,133,269,763,1744
北京,2015-02-11,276,136,266,628,1727
北京,2015-02-12,292,125,244,582,1538
北京,2015-02-13,298,141,282,603,1567
北京,2015-02-14,274,0,209,396,889
北京,2015-02-15,270,130,255,493,1131
北京,2015-02-16,307,133,460,473,1046
北京,2015-02-17,307,124,488,297,832
北京,2015-02-18,258,0,292,189,487
北京,2015-02-19,250,61,218,211,619
北京,2015-02-20,200,0,249,243,718
北京,2015-02-21,207,57,203,298,775
北京,2015-02-22,225,60,235,297,796
北京,2015-02-23,220,61,237,302,787
北京,2015-02-24,238,61,261,405,896
北京,2015-02-25,271,132,291,812,1623
北京,2015-02-26,306,127,283,783,1740
北京,2015-02-27,317,132,306,785,1774
北京,2015-02-28,323,129,289,804,1717
北京,2015-03-01,358,120,356,585,1644
北京,2015-03-02,309,140,326,1090,2045
北京,2015-03-03,318,154,296,803,1945
北京,2015-03-04,309,129,332,1070,2124
北京,2015-03-05,291,118,292,848,1825
北京,2015-03-06,302,120,293,851,1847
北京,2015-03-07,309,114,267,588,1579
北京,2015-03-08,335,127,284,631,1599
北京,2015-03-09,309,133,261,1034,1882
北京,2015-03-10,317,132,313,942,1954
北京,2015-03-11,299,68,286,1024,1866
北京,2015-03-12,291,130,291,1096,2012
北京,2015-03-13,294,127,307,1007,1953
北京,2015-03-14,304,146,284,723,1703
北京,2015-03-15,301,122,295,743,1804
北京,2015-03-16,312,133,262,1044,2008
北京,2015-03-17,337,127,303,1272,2005
北京,2015-03-18,279,137,268,1120,2122
北京,2015-03-19,294,133,274,1079,2024
北京,2015-03-20,281,141,342,987,1912
北京,2015-03-21,303,116,299,708,1637
北京,2015-03-22,299,114,262,724,1683
北京,2015-03-23,322,134,257,1155,1878
北京,2015-03-24,251,137,294,1070,1875
北京,2015-03-25,320,123,261,1065,1859
北京,2015-03-26,295,137,288,1021,1896
北京,2015-03-27,299,131,281,1000,1893
北京,2015-03-28,324,124,273,692,1518
北京,2015-03-29,298,127,262,724,1612
北京,2015-03-30,324,125,252,1027,1853
北京,2015-03-31,314,146,262,1154,1837
北京,2015-04-01,344,130,277,1039,1840
北京,2015-04-02,309,65,280,1084,1885
北京,2015-04-03,305,140,278,975,1793
北京,2015-04-04,295,118,290,531,1491
北京,2015-04-05,329,123,258,545,1461
北京,2015-04-06,310,133,280,649,1507
北京,2015-04-07,296,127,258,1066,1866
北京,2015-04-08,341,128,262,1027,1841
北京,2015-04-09,287,136,262,1045,1849
北京,2015-04-10,314,123,253,995,1870
北京,2015-04-11,289,123,274,794,1681
北京,2015-04-12,316,61,279,756,1621
北京,2015-04-13,350,141,247,1009,1859
北京,2015-04-14,320,120,267,1318,1855
北京,2015-04-15,314,127,293,1068,1860
北京,2015-04-16,314,137,265,1011,1857
北京,2015-04-17,312,124,258,1143,1798
北京,2015-04-18,301,121,308,868,1487
北京,2015-04-19,317,119,277,767,1531
北京,2015-04-20,356,125,251,1108,1815
北京,2015-04-21,296,135,260,1088,1815
北京,2015-04-22,309,129,290,1125,1823
北京,2015-04-23,282,137,238,1058,1796
北京,2015-04-24,317,143,259,925,1768
北京,2015-04-25,302,125,276,769,1373
北京,2015-04-26,285,126,273,773,1346
北京,2015-04-27,322,134,299,1033,1783
北京,2015-04-28,325,127,255,1067,1771
北京,2015-04-29,320,132,252,1085,1766
北京,2015-04-30,314,131,278,893,1703
北京,2015-05-01,309,126,267,616,1192
北京,2015-05-02,294,69,267,576,1058
北京,2015-05-03,312,120,284,686,1064
北京,2015-05-04,305,135,254,1045,1697
北京,2015-05-05,308,126,268,1063,1812
北京,2015-05-06,317,131,268,1215,1806
北京,2015-05-07,293,137,243,1139,1801
北京,2015-05-08,315,132,271,1129,1791
北京,2015-05-09,291,125,243,731,1288
北京,2015-05-10,306,132,257,826,1468
北京,2015-05-11,296,127,279,1165,1870
北京,2015-05-12,339,123,255,1143,1876
北京,2015-05-13,291,124,270,1236,1859
北京,2015-05-14,300,144,238,1230,1834
北京,2015-05-15,328,133,244,1155,1785
北京,2015-05-16,340,120,252,857,1518
北京,2015-05-17,319,124,282,843,1596
北京,2015-05-18,319,138,275,1194,1860
北京,2015-05-19,313,130,294,1229,1935
北京,2015-05-20,347,131,279,1084,1828
北京,2015-05-21,313,124,271,1222,1847
北京,2015-05-22,328,61,237,980,1807
北京,2015-05-23,294,118,295,757,1504
北京,2015-05-24,296,124,265,833,1577
北京,2015-05-25,361,125,291,1168,1827
北京,2015-05-26,303,128,243,1242,1834
北京,2015-05-27,368,136,266,1139,1844
北京,2015-05-28,345,138,254,1091,1816
北京,2015-05-29,341,123,234,945,1759
北京,2015-05-30,283,65,248,826,1377
北京,2015-05-31,348,134,246,812,1436
北京,2015-06-01,339,124,269,1241,1756
北京,2015-06-02,341,130,272,1254,1766
北京,2015-06-03,316,129,271,1236,1789
北京,2015-06-04,315,124,248,1174,1826
北京,2015-06-05,346,128,242,1198,1751
北京,2015-06-06,315,119,267,885,1441
北京,2015-06-07,315,116,260,858,1352
北京,2015-06-08,338,133,269,1231,1787
北京,2015-06-09,362,128,252,1328,1806
北京,2015-06-10,315,134,282,1271,1791
北京,2015-06-11,311,136,242,1281,1806
北京,2015-06-12,321,126,250,1180,1732
北京,2015-06-13,261,126,227,720,1402
北京,2015-06-14,267,120,254,783,1497
北京,2015-06-15,298,120,245,1280,1824
北京,2015-06-16,291,128,252,1640,1810
北京,2015-06-17,295,129,266,1569,1764
北京,2015-06-18,297,125,259,1312,1750
北京,2015-06-19,298,132,217,1096,1724
北京,2015-06-20,271,118,222,573,1222
北京,2015-06-21,252,61,179,632,1070
北京,2015-06-22,269,127,239,793,1192
北京,2015-06-23,272,117,265,1294,1692
北京,2015-06-24,312,138,273,1339,1758
北京,2015-06-25,361,129,226,1286,1719
北京,2015-06-26,398,123,259,1161,1727
北京,2015-06-27,313,127,211,695,1398
北京,2015-06-28,311,69,232,788,1391
北京,2015-06-29,398,124,246,1339,1820
北京,2015-06-30,357,122,271,1324,1816
北京,2015-07-01,351,141,272,1410,1903
北京,2015-07-02,363,129,255,1398,1872
北京,2015-07-03,345,134,270,1314,1817
北京,2015-07-04,291,127,235,749,1467
北京,2015-07-05,299,125,240,860,1310
北京,2015-07-06,318,140,265,1176,1823
北京,2015-07-07,309,138,282,1343,1835
北京,2015-07-08,313,135,264,1357,1920
北京,2015-07-09,294,137,276,1221,1877
北京,2015-07-10,360,120,287,1257,1806
北京,2015-07-11,278,127,240,798,1433
北京,2015-07-12,306,129,250,895,1478
北京,2015-07-13,363,130,266,1323,1913
北京,2015-07-14,346,118,277,1396,1842
北京,2015-07-15,389,141,281,1301,1943
北京,2015-07-16,382,133,249,1368,1848
北京,2015-07-17,338,127,275,1328,1811
北京,2015-07-18,312,120,248,1047,1611
北京,2015-07-19,323,66,239,974,1711
北京,2015-07-20,339,126,253,1408,2121
北京,2015-07-21,328,134,254,1433,1928
北京,2015-07-22,299,120,267,1308,1874
北京,2015-07-23,347,125,279,1412,1861
北京,2015-07-24,321,125,276,1304,1816
北京,2015-07-25,306,127,249,813,1435
北京,2015-07-26,326,128,238,1028,1390
北京,2015-07-27,355,130,255,1367,1855
北京,2015-07-28,334,120,264,1386,1819
北京,2015-07-29,335,70,267,1406,1849
北京,2015-07-30,299,140,300,1312,1802
北京,2015-07-31,313,130,263,1176,1778
北京,2015-08-01,328,120,272,824,1478
北京,2015-08-02,327,130,262,811,1451
北京,2015-08-03,301,129,301,1394,1851
北京,2015-08-04,348,144,275,1352,1853
北京,2015-08-05,345,143,280,1388,1850
北京,2015-08-06,305,118,264,1394,1940
北京,2015-08-07,301,122,242,1170,1871
北京,2015-08-08,295,120,234,868,1531
北京,2015-08-09,265,125,228,803,1402
北京,2015-08-10,407,143,285,1289,1814
北京,2015-08-11,373,122,308,1263,1858
北京,2015-08-12,337,140,266,1387,1844
北京,2015-08-13,315,136,271,1134,1724
北京,2015-08-14,325,124,281,1120,1747
北京,2015-08-15,331,120,276,737,1196
北京,2015-08-16,316,122,310,694,1330
北京,2015-08-17,354,124,263,1188,1795
北京,2015-08-18,341,128,253,1159,1754
北京,2015-08-19,358,133,268,1153,1797
北京,2015-08-20,370,132,309,974,1681
北京,2015-08-21,331,134,298,1003,1746
北京,2015-08-22,335,124,267,613,1240
北京,2015-08-23,336,123,262,674,1206
北京,2015-08-24,331,134,287,1061,1633
北京,2015-08-25,363,143,296,1094,1766
北京,2015-08-26,344,142,273,1106,1819
北京,2015-08-27,351,129,253,1013,1812
北京,2015-08-28,319,131,276,997,1691
北京,2015-08-29,307,61,250,664,1278
北京,2015-08-30,303,118,251,672,1267
北京,2015-08-31,355,137,277,1130,1710
北京,2015-09-01,385,129,261,1077,1675
北京,2015-09-02,320,132,257,851,1542
北京,2015-09-03,290,122,231,448,929
北京,2015-09-04,291,66,269,544,1133
北京,2015-09-05,333,74,258,625,1220
北京,2015-09-06,337,130,272,1133,1666
北京,2015-09-07,351,125,266,1095,1804
北京,2015-09-08,343,132,259,995,1803
北京,2015-09-09,364,125,275,1104,1839
北京,2015-09-10,388,122,287,973,1765
北京,2015-09-11,342,128,277,930,1706
北京,2015-09-12,315,125,267,667,1113
北京,2015-09-13,353,153,296,701,1174
北京,2015-09-14,370,138,257,1012,1752
北京,2015-09-15,362,124,270,1030,1742
北京,2015-09-16,335,140,254,1032,1819
北京,2015-09-17,329,123,280,1095,1804
北京,2015-09-18,336,130,274,966,1745
北京,2015-09-19,320,150,232,589,1379
北京,2015-09-20,338,123,251,708,1325
北京,2015-09-21,309,164,231,945,1775
北京,2015-09-22,347,130,252,973,1798
北京,2015-09-23,305,125,269,1034,1788
北京,2015-09-24,316,137,216,922,1758
北京,2015-09-25,312,114,223,733,1591
北京,2015-09-26,326,125,285,562,1087
北京,2015-09-27,309,127,244,580,949
北京,2015-09-28,322,132,262,833,1565
北京,2015-09-29,342,131,252,816,1591
北京,2015-09-30,342,130,225,660,1370
北京,2015-10-01,313,61,278,404,915
北京,2015-10-02,270,130,241,389,856
北京,2015-10-03,275,66,224,364,728
北京,2015-10-04,303,66,241,399,807
北京,2015-10-05,296,114,219,470,906
北京,2015-10-06,284,126,208,514,1019
北京,2015-10-07,296,126,236,565,1110
北京,2015-10-08,327,136,248,844,1642
北京,2015-10-09,325,146,238,893,1679
北京,2015-10-10,305,130,250,857,1688
北京,2015-10-11,382,145,246,626,1349
北京,2015-10-12,313,133,243,921,1845
北京,2015-10-13,313,134,229,977,1861
北京,2015-10-14,328,143,225,1015,1832
北京,2015-10-15,332,139,232,1043,1780
北京,2015-10-16,339,140,245,906,1751
北京,2015-10-17,290,137,253,795,1321
北京,2015-10-18,293,126,239,761,1146
北京,2015-10-19,290,142,241,1136,1787
北京,2015-10-20,314,125,212,1293,1771
北京,2015-10-21,295,132,231,1163,1756
北京,2015-10-22,313,132,253,1087,1733
北京,2015-10-23,334,129,226,1042,1618
北京,2015-10-24,291,121,239,924,1158
北京,2015-10-25,270,140,204,810,1076
北京,2015-10-26,340,130,241,1323,1684
北京,2015-10-27,280,130,223,1068,1668
北京,2015-10-28,345,138,250,981,1728
北京,2015-10-29,297,142,216,1014,1663
北京,2015-10-30,275,136,230,931,1624
北京,2015-10-31,300,65,254,606,1133
北京,2015-11-01,338,141,237,691,1078
北京,2015-11-02,341,133,241,926,1735
北京,2015-11-03,309,137,236,1041,1796
北京,2015-11-04,329,146,226,1061,1759
北京,2015-11-05,354,138,253,1084,1754
北京,2015-11-06,346,156,234,1337,1742
北京,2015-11-07,314,133,277,1152,1321
北京,2015-11-08,334,135,285,1077,1300
北京,2015-11-09,365,152,259,1431,1816
北京,2015-11-10,510,154,251,1331,1754
北京,2015-11-11,501,146,293,1336,1715
北京,2015-11-12,401,135,251,1359,1766
北京,2015-11-13,338,135,251,1286,1702
北京,2015-11-14,324,133,230,998,1255
北京,2015-11-15,325,135,262,986,1238
北京,2015-11-16,371,159,262,1383,1748
北京,2015-11-17,403,149,295,1290,1765
北京,2015-11-18,344,161,239,1281,1773
北京,2015-11-19,348,130,234,1170,1766
北京,2015-11-20,317,136,243,945,1739
北京,2015-11-21,310,129,214,678,1312
北京,2015-11-22,324,133,220,703,1290
北京,2015-11-23,292,141,218,1012,1724
北京,2015-11-24,388,144,234,991,1783
北京,2015-11-25,309,135,218,1159,1746
北京,2015-11-26,308,132,203,1130,1764
北京,2015-11-27,330,136,210,1234,1703
北京,2015-11-28,286,131,220,777,1358
北京,2015-11-29,299,123,223,919,1320
北京,2015-11-30,371,143,218,1105,1762
北京,2015-12-01,348,142,236,1307,1733
北京,2015-12-02,327,146,241,1115,1732
北京,2015-12-03,322,138,211,927,1802
北京,2015-12-04,330,154,209,845,1734
北京,2015-12-05,285,125,220,650,1311
北京,2015-12-06,306,143,253,673,1277
北京,2015-12-07,321,143,217,896,1764
北京,2015-12-08,314,134,203,922,1770
北京,2015-12-09,333,137,215,915,1896
北京,2015-12-10,348,135,255,1019,1962
北京,2015-12-11,309,138,240,878,1813
北京,2015-12-12,301,119,233,680,1567
北京,2015-12-13,310,122,199,658,1450
北京,2015-12-14,349,135,219,917,1854
北京,2015-12-15,303,147,208,958,1907
北京,2015-12-16,370,142,256,917,1874
北京,2015-12-17,343,131,177,939,1811
北京,2015-12-18,316,132,208,884,1900
北京,2015-12-19,333,125,208,775,1768
北京,2015-12-20,332,66,222,795,1697
北京,2015-12-21,338,123,231,996,1885
北京,2015-12-22,347,131,211,896,1911
北京,2015-12-23,350,133,209,994,1864
北京,2015-12-24,375,141,190,982,1766
北京,2015-12-25,425,146,227,790,1719
北京,2015-12-26,500,122,213,608,1423
北京,2015-12-27,301,130,236,669,1561
北京,2015-12-28,352,142,246,925,1970
北京,2015-12-29,326,135,227,900,2349
北京,2015-12-30,347,131,214,815,1899
北京,2015-12-31,329,120,215,726,1668
北京,2016-01-01,316,126,216,549,1114
北京,2016-01-02,309,124,200,682,1143
北京,2016-01-03,302,121,232,701,1571
北京,2016-01-04,344,145,238,833,1803
北京,2016-01-05,421,129,219,928,1760
北京,2016-01-06,538,148,216,857,1773
北京,2016-01-07,302,127,193,812,1710
北京,2016-01-08,334,132,192,737,1672
北京,2016-01-09,297,118,221,566,1503
北京,2016-01-10,295,122,194,663,1545
北京,2016-01-11,350,126,231,796,1766
北京,2016-01-12,348,118,190,806,1710
北京,2016-01-13,300,130,185,782,1669
北京,2016-01-14,284,125,200,751,1733
北京,2016-01-15,360,129,194,751,1622
北京,2016-01-16,382,66,204,524,1248
北京,2016-01-17,304,124,201,530,1219
北京,2016-01-18,279,118,185,701,1542
北京,2016-01-19,332,130,206,758,1506
北京,2016-01-20,287,126,194,726,1530
北京,2016-01-21,290,131,223,684,1462
北京,2016-01-22,285,126,210,624,1432
北京,2016-01-23,290,122,192,467,1005
北京,2016-01-24,263,57,207,482,1064
北京,2016-01-25,311,123,186,723,1511
北京,2016-01-26,269,124,208,724,1417
北京,2016-01-27,277,125,218,686,1272
北京,2016-01-28,293,122,207,700,1775
北京,2016-01-29,290,128,221,736,1560
北京,2016-01-30,259,127,223,432,988
北京,2016-01-31,248,120,179,566,992
北京,2016-02-01,294,116,235,718,1753
北京,2016-02-02,301,120,214,660,1455
北京,2016-02-03,290,129,179,546,1416
北京,2016-02-04,316,114,245,411,1688
北京,2016-02-05,335,127,208,373,1722
北京,2016-02-06,275,120,240,307,975
北京,2016-02-07,243,57,206,328,451
北京,2016-02-08,232,116,222,302,466
北京,2016-02-09,202,61,176,269,558
北京,2016-02-10,214,60,189,353,504
北京,2016-02-11,216,0,167,291,623
北京,2016-02-12,223,70,174,308,612
北京,2016-02-13,227,117,189,365,600
北京,2016-02-14,228,118,176,467,1052
北京,2016-02-15,296,124,204,588,1363
北京,2016-02-16,304,128,222,644,1563
北京,2016-02-17,248,123,201,787,1538
北京,2016-02-18,282,135,209,745,1750
北京,2016-02-19,312,144,224,730,1755
北京,2016-02-20,278,114,215,516,1014
北京,2016-02-21,259,61,198,547,1184
北京,2016-02-22,311,137,215,722,1716
北京,2016-02-23,344,125,192,740,1731
北京,2016-02-24,291,123,202,792,1731
北京,2016-02-25,372,149,233,792,1739
北京,2016-02-26,323,131,220,670,1712
北京,2016-02-27,258,129,193,491,1248
北京,2016-02-28,298,128,214,509,1295
北京,2016-02-29,324,135,200,751,1725
北京,2016-03-01,316,133,213,763,1743
北京,2016-03-02,333,123,210,834,1762
北京,2016-03-03,289,128,228,910,1765
北京,2016-03-04,326,135,207,813,1706
北京,2016-03-05,293,118,210,580,1324
北京,2016-03-06,289,121,221,650,1234
北京,2016-03-07,307,137,212,894,1709
北京,2016-03-08,289,135,187,754,1612
北京,2016-03-09,314,146,183,813,1747
北京,2016-03-10,284,139,190,901,1728
北京,2016-03-11,279,118,206,850,1694
北京,2016-03-12,304,127,209,639,1565
北京,2016-03-13,266,123,184,779,1476
北京,2016-03-14,278,139,201,907,1766
北京,2016-03-15,327,139,204,857,1791
北京,2016-03-16,299,128,208,857,1764
北京,2016-03-17,263,119,203,874,1744
北京,2016-03-18,275,122,174,800,1688
北京,2016-03-19,294,132,195,557,1378
北京,2016-03-20,268,60,168,559,1051
北京,2016-03-21,301,133,198,824,1599
北京,2016-03-22,291,134,187,837,1680
北京,2016-03-23,313,132,193,959,1634
北京,2016-03-24,298,123,196,808,1560
北京,2016-03-25,279,130,188,733,1556
北京,2016-03-26,243,61,223,569,1404
北京,2016-03-27,265,116,190,565,1160
北京,2016-03-28,290,125,171,773,1727
北京,2016-03-29,297,133,183,871,1520
北京,2016-03-30,282,139,184,814,1548
北京,2016-03-31,303,133,187,717,1365
北京,2016-04-01,294,122,181,647,1424
北京,2016-04-02,271,122,194,446,872
北京,2016-04-03,263,61,155,397,801
北京,2016-04-04,243,119,173,488,942
北京,2016-04-05,301,146,188,728,1465
北京,2016-04-06,291,123,179,837,1697
北京,2016-04-07,275,125,189,822,1800
北京,2016-04-08,294,125,189,730,1883
北京,2016-04-09,263,61,192,510,1507
北京,2016-04-10,246,118,198,516,1363
北京,2016-04-11,279,131,204,787,1759
北京,2016-04-12,284,133,189,763,1782
北京,2016-04-13,252,131,213,746,1778
北京,2016-04-14,276,138,166,704,1732
北京,2016-04-15,303,118,181,649,1560
北京,2016-04-16,249,57,182,477,1158
北京,2016-04-17,226,118,193,437,1027
北京,2016-04-18,259,128,189,750,1524
北京,2016-04-19,282,128,187,683,1282
北京,2016-04-20,300,141,163,700,1693
北京,2016-04-21,256,131,205,634,1641
北京,2016-04-22,296,139,200,701,1705
北京,2016-04-23,263,118,211,665,1280
北京,2016-04-24,302,132,177,625,1404
北京,2016-04-25,287,135,188,812,1753
北京,2016-04-26,279,141,232,858,1735
北京,2016-04-27,301,120,170,831,1737
北京,2016-04-28,346,125,174,766,1713
北京,2016-04-29,295,129,170,603,1399
北京,2016-04-30,276,0,198,412,904
北京,2016-05-01,264,120,187,422,889
北京,2016-05-02,266,59,205,411,997
北京,2016-05-03,315,121,199,648,1572
北京,2016-05-04,295,123,194,670,1559
北京,2016-05-05,287,126,176,765,1672
北京,2016-05-06,274,120,182,649,1523
北京,2016-05-07,268,61,180,478,1060
北京,2016-05-08,278,119,194,463,1110
北京,2016-05-09,311,159,194,763,1607
北京,2016-05-10,322,129,189,681,1705
北京,2016-05-11,294,124,176,722,1739
北京,2016-05-12,308,127,193,704,1714
北京,2016-05-13,322,130,190,656,1691
北京,2016-05-14,270,118,196,566,1355
北京,2016-05-15,288,120,210,492,1206
北京,2016-05-16,309,124,201,658,1702
北京,2016-05-17,300,127,177,741,1712
北京,2016-05-18,299,133,185,694,1609
北京,2016-05-19,309,142,187,642,1701
北京,2016-05-20,325,126,225,608,1662
北京,2016-05-21,285,124,225,493,1258
北京,2016-05-22,287,120,213,534,1210
北京,2016-05-23,286,139,190,671,1692
北京,2016-05-24,313,140,172,721,1675
北京,2016-05-25,273,121,185,685,1625
北京,2016-05-26,295,129,194,756,1597
北京,2016-05-27,311,131,213,684,1526
北京,2016-05-28,246,114,189,430,1036
北京,2016-05-29,284,120,207,526,1031
北京,2016-05-30,288,120,178,670,1393
北京,2016-05-31,299,125,191,707,1473
北京,2016-06-01,304,124,187,630,1402
北京,2016-06-02,266,125,183,575,1486
北京,2016-06-03,320,133,194,576,1265
北京,2016-06-04,240,66,170,443,968
北京,2016-06-05,263,114,169,499,986
北京,2016-06-06,291,118,201,637,1404
北京,2016-06-07,279,123,187,566,1343
北京,2016-06-08,265,131,182,542,1189
北京,2016-06-09,274,57,185,351,830
北京,2016-06-10,256,123,164,380,785
北京,2016-06-11,249,116,191,415,779
北京,2016-06-12,271,125,188,673,1281
北京,2016-06-13,301,122,196,738,1340
北京,2016-06-14,307,124,192,684,1465
北京,2016-06-15,316,124,206,640,1327
北京,2016-06-16,300,129,189,636,1265
北京,2016-06-17,303,119,208,561,1211
北京,2016-06-18,249,57,207,453,946
北京,2016-06-19,245,118,204,420,858
北京,2016-06-20,296,123,194,661,1265
北京,2016-06-21,248,118,198,682,1375
北京,2016-06-22,276,125,183,577,1315
北京,2016-06-23,272,129,180,660,1706
北京,2016-06-24,284,120,217,657,1556
北京,2016-06-25,254,60,185,474,1037
北京,2016-06-26,264,123,189,454,926
北京,2016-06-27,281,124,179,652,1354
北京,2016-06-28,271,129,184,550,1394
北京,2016-06-29,286,121,202,631,1333
北京,2016-06-30,308,129,217,550,1262
北京,2016-07-01,322,116,203,569,1217
北京,2016-07-02,284,123,163,407,831
北京,2016-07-03,263,60,176,430,861
北京,2016-07-04,311,127,202,543,1276
北京,2016-07-05,309,116,216,606,1391
北京,2016-07-06,289,121,196,582,1514
北京,2016-07-07,307,122,205,502,1260
北京,2016-07-08,298,121,209,599,1294
北京,2016-07-09,253,61,207,440,858
北京,2016-07-10,276,116,177,438,908
北京,2016-07-11,305,124,221,596,1243
北京,2016-07-12,300,133,204,670,1186
北京,2016-07-13,307,129,222,598,1219
北京,2016-07-14,305,121,222,560,1318
北京,2016-07-15,338,124,217,561,1136
北京,2016-07-16,272,57,194,439,844
北京,2016-07-17,271,117,189,401,873
北京,2016-07-18,313,119,201,536,1322
北京,2016-07-19,311,124,217,574,1262
北京,2016-07-20,315,70,188,508,1141
北京,2016-07-21,325,122,208,588,1302
北京,2016-07-22,304,120,188,566,1158
北京,2016-07-23,270,123,183,414,826
北京,2016-07-24,290,131,206,403,851
北京,2016-07-25,320,121,187,548,1200
北京,2016-07-26,320,122,197,563,1306
北京,2016-07-27,307,128,216,624,1289
北京,2016-07-28,310,118,173,573,1203
北京,2016-07-29,295,127,192,545,1039
北京,2016-07-30,282,125,217,423,788
北京,2016-07-31,261,122,176,366,828
