area,time,移动支付,网上银行,电子银行,网银,互联网理财
天津,2011-04-19,63,219,61,104,0
天津,2011-04-20,59,195,64,114,0
天津,2011-04-21,63,211,57,139,0
天津,2011-04-22,61,216,61,125,0
天津,2011-04-23,63,182,0,121,0
天津,2011-04-24,61,172,57,131,0
天津,2011-04-25,66,197,61,139,0
天津,2011-04-26,59,198,61,99,0
天津,2011-04-27,59,208,57,110,0
天津,2011-04-28,57,215,57,118,0
天津,2011-04-29,64,213,59,133,0
天津,2011-04-30,61,200,61,116,0
天津,2011-05-01,61,204,0,120,0
天津,2011-05-02,64,188,0,102,0
天津,2011-05-03,59,194,57,106,0
天津,2011-05-04,59,190,57,129,0
天津,2011-05-05,59,202,57,102,0
天津,2011-05-06,59,195,59,112,0
天津,2011-05-07,61,177,0,114,0
天津,2011-05-08,61,202,61,114,0
天津,2011-05-09,59,197,57,101,0
天津,2011-05-10,0,215,57,120,0
天津,2011-05-11,59,212,57,99,0
天津,2011-05-12,57,195,57,110,0
天津,2011-05-13,63,208,61,104,0
天津,2011-05-14,59,186,0,120,0
天津,2011-05-15,61,201,57,131,0
天津,2011-05-16,0,198,57,118,0
天津,2011-05-17,59,182,0,97,0
天津,2011-05-18,57,204,63,91,0
天津,2011-05-19,59,198,57,112,0
天津,2011-05-20,57,233,61,104,0
天津,2011-05-21,59,204,61,114,0
天津,2011-05-22,63,182,59,99,0
天津,2011-05-23,59,201,59,120,0
天津,2011-05-24,61,193,61,131,0
天津,2011-05-25,64,194,57,99,0
天津,2011-05-26,0,200,59,121,0
天津,2011-05-27,66,202,74,127,0
天津,2011-05-28,57,188,59,110,0
天津,2011-05-29,61,209,59,110,0
天津,2011-05-30,68,219,59,144,0
天津,2011-05-31,59,190,61,127,0
天津,2011-06-01,64,215,63,118,0
天津,2011-06-02,61,228,63,108,0
天津,2011-06-03,59,205,0,127,0
天津,2011-06-04,59,200,57,101,0
天津,2011-06-05,0,175,61,102,0
天津,2011-06-06,57,186,63,114,0
天津,2011-06-07,0,195,66,108,0
天津,2011-06-08,57,201,59,114,0
天津,2011-06-09,0,207,59,112,0
天津,2011-06-10,57,182,61,108,0
天津,2011-06-11,0,162,0,95,0
天津,2011-06-12,57,195,57,120,0
天津,2011-06-13,63,202,59,118,0
天津,2011-06-14,59,177,59,97,0
